"id","latitude","longitude","wsp"
2280,-1.79391,152.077,0.16261
2281,0,155.066,0.167459
2282,1.76265,158.077,0.162688
2283,3.48803,161.112,0.158698
2284,5.16983,164.174,0.155374
2285,6.80147,167.267,0.152604
2286,8.37613,170.394,0.150279
2287,9.8868,173.557,0.1483
2288,11.3262,176.758,0.146581
2289,-7.3722,137.54,0.151726
2290,-5.50873,140.423,0.154765
2291,-3.6561,143.314,0.158342
2292,-1.81833,146.217,0.162549
2293,0,149.137,0.167459
2294,1.79391,152.077,0.16261
2295,3.55801,155.041,0.158549
2296,5.28658,158.032,0.155162
2297,6.97363,161.055,0.152334
2298,8.6129,164.112,0.149954
2299,10.1979,167.206,0.147917
2300,11.7219,170.339,0.146129
2301,13.1782,173.515,0.14451
2302,14.5595,176.735,0.142994
2303,-5.54905,134.855,0.154693
2304,-3.68782,137.676,0.158275
2305,-1.83684,140.507,0.162503
2306,0,143.353,0.167459
2307,1.81833,146.217,0.162549
2308,3.61341,149.104,0.158432
2309,5.38011,152.019,0.154994
2310,7.11302,154.963,0.152119
2311,8.80644,157.942,0.149693
2312,10.4544,160.959,0.147607
2313,12.0508,164.016,0.145758
2314,13.5892,167.117,0.144059
2315,15.0632,170.264,0.142436
2316,16.466,173.46,0.140831
2317,17.7907,176.704,0.139209
2318,-3.71003,132.192,0.158229
2319,-1.85022,134.95,0.16247
2320,0,137.721,0.167459
2321,1.83684,140.507,0.162503
2322,3.6561,143.314,0.158342
2323,5.45324,146.146,0.154863
2324,7.22343,149.006,0.15195
2325,8.96152,151.901,0.149487
2326,10.6621,154.832,0.147358
2327,12.3196,157.804,0.145458
2328,13.9281,160.821,0.143688
2329,15.4816,163.885,0.141966
2330,16.974,167,0.140224
2331,18.3988,170.167,0.138415
2332,19.7495,173.389,0.136509
2333,21.0196,176.666,0.134498
2334,-1.85909,129.546,0.162448
2335,0,132.242,0.167459
2336,1.85022,134.95,0.16247
2337,3.68782,137.676,0.158275
2338,5.50873,140.423,0.154765
2339,7.30863,143.196,0.151821
2340,9.0829,146,0.149327
2341,10.8267,148.84,0.147163
2342,12.535,151.72,0.145218
2343,14.2024,154.643,0.143387
2344,15.8235,157.614,0.141577
2345,17.3925,160.637,0.139711
2346,18.9036,163.715,0.137727
2347,20.3507,166.85,0.135586
2348,21.7277,170.044,0.133267
2349,23.0282,173.301,0.130773
2350,24.2458,176.619,0.128125
2351,0,126.912,0.167459
2352,1.85909,129.546,0.162448
2353,3.71003,132.192,0.158229
2354,5.54905,134.855,0.154693
2355,7.3722,137.54,0.151726
2356,9.17531,140.252,0.149206
2357,10.954,142.996,0.147014
2358,12.7039,145.778,0.145032
2359,14.42,148.601,0.143148
2360,16.0975,151.471,0.141262
2361,17.7312,154.392,0.139285
2362,19.3157,157.368,0.137145
2363,20.8456,160.402,0.134787
2364,22.3151,163.5,0.13218
2365,23.7182,166.663,0.129312
2366,25.0491,169.893,0.126194
2367,26.3014,173.193,0.12286
2368,27.4691,176.562,0.119362
2369,1.86368,124.284,0.162437
2370,3.72362,126.857,0.158201
2371,5.57604,129.44,0.154646
2372,7.41713,132.039,0.151658
2373,9.243,134.661,0.149118
2374,11.0497,137.309,0.146902
2375,12.833,139.99,0.144889
2376,14.5888,142.709,0.142962
2377,16.3127,145.472,0.141011
2378,18,148.283,0.13894
2379,19.646,151.147,0.136663
2380,21.2458,154.07,0.134114
2381,22.7941,157.056,0.131246
2382,24.2856,160.11,0.128033
2383,25.7146,163.234,0.124473
2384,27.0754,166.433,0.120586
2385,28.3622,169.708,0.116413
2386,29.5688,173.061,0.112022
2387,30.6893,176.492,0.107496
2388,-28.5457,180,0.115776
2389,-30.6893,-176.492,0.107496
2390,-25.374,180,0.125368
2391,-27.4691,-176.562,0.119362
2392,-29.5688,-173.061,0.112022
2393,-22.2022,180,0.132394
2394,-24.2458,-176.619,0.128125
2395,-26.3014,-173.193,0.12286
2396,-28.3622,-169.708,0.116413
2397,-19.0305,180,0.13755
2398,-21.0196,-176.666,0.134498
2399,-23.0282,-173.301,0.130773
2400,-25.0491,-169.893,0.126194
2401,-27.0754,-166.433,0.120586
2402,-15.8587,180,0.141537
2403,-17.7907,-176.704,0.139209
2404,-19.7495,-173.389,0.136509
2405,-21.7277,-170.044,0.133267
2406,-23.7182,-166.663,0.129312
2407,-25.7146,-163.234,0.124473
2408,-12.687,180,0.14505
2409,-14.5595,-176.735,0.142994
2410,-16.466,-173.46,0.140831
2411,-18.3988,-170.167,0.138415
2412,-20.3507,-166.85,0.135586
2413,-22.3151,-163.5,0.13218
2414,-24.2856,-160.11,0.128033
2415,-9.51524,180,0.148768
2416,-11.3262,-176.758,0.146581
2417,-13.1782,-173.515,0.14451
2418,-15.0632,-170.264,0.142436
2419,-16.974,-167,0.140224
2420,-18.9036,-163.715,0.137727
2421,-20.8456,-160.402,0.134787
2422,-22.7941,-157.056,0.131246
2423,-6.34349,180,0.153341
2424,-8.09136,-176.775,0.150677
2425,-9.8868,-173.557,0.1483
2426,-11.7219,-170.339,0.146129
2427,-13.5892,-167.117,0.144059
2428,-15.4816,-163.885,0.141966
2429,-17.3925,-160.637,0.139711
2430,-19.3157,-157.368,0.137145
2431,-21.2458,-154.07,0.134114
2432,-3.17175,180,0.159383
2433,-4.8553,-176.786,0.155957
2434,-6.59274,-173.586,0.152936
2435,-8.37613,-170.394,0.150279
2436,-10.1979,-167.206,0.147917
2437,-12.0508,-164.016,0.145758
2438,-13.9281,-160.821,0.143688
2439,-15.8235,-157.614,0.141577
2440,-17.7312,-154.392,0.139285
2441,-19.646,-151.147,0.136663
2442,0,180,0.167459
2443,-1.61851,-176.792,0.163051
2444,-3.29684,-173.603,0.159109
2445,-5.02702,-170.429,0.155637
2446,-6.80147,-167.267,0.152604
2447,-8.6129,-164.112,0.149954
2448,-10.4544,-160.959,0.147607
2449,-12.3196,-157.804,0.145458
2450,-14.2024,-154.643,0.143387
2451,-16.0975,-151.471,0.141262
2452,-18,-148.283,0.13894
2453,3.17175,180,0.159383
2454,1.61851,-176.792,0.163051
2455,0,-173.609,0.167459
2456,-1.6759,-170.447,0.162906
2457,-3.4016,-167.303,0.158883
2458,-5.16983,-164.174,0.155374
2459,-6.97363,-161.055,0.152334
2460,-8.80644,-157.942,0.149693
2461,-10.6621,-154.832,0.147358
2462,-12.535,-151.72,0.145218
2463,-14.42,-148.601,0.143148
2464,-16.3127,-145.472,0.141011
2465,6.34349,180,0.153341
2466,4.8553,-176.786,0.155957
2467,3.29684,-173.603,0.159109
2468,1.6759,-170.447,0.162906
2469,0,-167.315,0.167459
2470,-1.72363,-164.205,0.162786
2471,-3.48803,-161.112,0.158698
2472,-5.28658,-158.032,0.155162
2473,-7.11302,-154.963,0.152119
2474,-8.96152,-151.901,0.149487
2475,-10.8267,-148.84,0.147163
2476,-12.7039,-145.778,0.145032
2477,-14.5888,-142.709,0.142962
2478,9.51524,180,0.148768
2479,8.09136,-176.775,0.150677
2480,6.59274,-173.586,0.152936
2481,5.02702,-170.429,0.155637
2482,3.4016,-167.303,0.158883
2483,1.72363,-164.205,0.162786
2484,0,-161.13,0.167459
2485,-1.76265,-158.077,0.162688
2486,-3.55801,-155.041,0.158549
2487,-5.38011,-152.019,0.154994
2488,-7.22343,-149.006,0.15195
2489,-9.0829,-146,0.149327
2490,-10.954,-142.996,0.147014
2491,-12.833,-139.99,0.144889
2492,12.687,180,0.14505
2493,11.3262,-176.758,0.146581
2494,9.8868,-173.557,0.1483
2495,8.37613,-170.394,0.150279
2496,6.80147,-167.267,0.152604
2497,5.16983,-164.174,0.155374
2498,3.48803,-161.112,0.158698
2499,1.76265,-158.077,0.162688
2500,0,-155.066,0.167459
2501,-1.79391,-152.077,0.16261
2502,-3.61341,-149.104,0.158432
2503,-5.45324,-146.146,0.154863
2504,-7.30863,-143.196,0.151821
2505,-9.17531,-140.252,0.149206
2506,-11.0497,-137.309,0.146902
2507,15.8587,180,0.141537
2508,14.5595,-176.735,0.142994
2509,13.1782,-173.515,0.14451
2510,11.7219,-170.339,0.146129
2511,10.1979,-167.206,0.147917
2512,8.6129,-164.112,0.149954
2513,6.97363,-161.055,0.152334
2514,5.28658,-158.032,0.155162
2515,3.55801,-155.041,0.158549
2516,1.79391,-152.077,0.16261
2517,0,-149.137,0.167459
2518,-1.81833,-146.217,0.162549
2519,-3.6561,-143.314,0.158342
2520,-5.50873,-140.423,0.154765
2521,-7.3722,-137.54,0.151726
2522,-9.243,-134.661,0.149118
2523,19.0305,180,0.13755
2524,17.7907,-176.704,0.139209
2525,16.466,-173.46,0.140831
2526,15.0632,-170.264,0.142436
2527,13.5892,-167.117,0.144059
2528,12.0508,-164.016,0.145758
2529,10.4544,-160.959,0.147607
2530,8.80644,-157.942,0.149693
2531,7.11302,-154.963,0.152119
2532,5.38011,-152.019,0.154994
2533,3.61341,-149.104,0.158432
2534,1.81833,-146.217,0.162549
2535,0,-143.353,0.167459
2536,-1.83684,-140.507,0.162503
2537,-3.68782,-137.676,0.158275
2538,-5.54905,-134.855,0.154693
2539,-7.41713,-132.039,0.151658
2540,22.2022,180,0.132394
2541,21.0196,-176.666,0.134498
2542,19.7495,-173.389,0.136509
2543,18.3988,-170.167,0.138415
2544,16.974,-167,0.140224
2545,15.4816,-163.885,0.141966
2546,13.9281,-160.821,0.143688
2547,12.3196,-157.804,0.145458
2548,10.6621,-154.832,0.147358
2549,8.96152,-151.901,0.149487
2550,7.22343,-149.006,0.15195
2551,5.45324,-146.146,0.154863
2552,3.6561,-143.314,0.158342
2553,1.83684,-140.507,0.162503
2554,0,-137.721,0.167459
2555,-1.85022,-134.95,0.16247
2556,-3.71003,-132.192,0.158229
2557,-5.57604,-129.44,0.154646
2558,25.374,180,0.125368
2559,24.2458,-176.619,0.128125
2560,23.0282,-173.301,0.130773
2561,21.7277,-170.044,0.133267
2562,20.3507,-166.85,0.135586
2563,18.9036,-163.715,0.137727
2564,17.3925,-160.637,0.139711
2565,15.8235,-157.614,0.141577
2566,14.2024,-154.643,0.143387
2567,12.535,-151.72,0.145218
2568,10.8267,-148.84,0.147163
2569,9.0829,-146,0.149327
2570,7.30863,-143.196,0.151821
2571,5.50873,-140.423,0.154765
2572,3.68782,-137.676,0.158275
2573,1.85022,-134.95,0.16247
2574,0,-132.242,0.167459
2575,-1.85909,-129.546,0.162448
2576,-3.72362,-126.857,0.158201
2577,28.5457,180,0.115776
2578,27.4691,-176.562,0.119362
2579,26.3014,-173.193,0.12286
2580,25.0491,-169.893,0.126194
2581,23.7182,-166.663,0.129312
2582,22.3151,-163.5,0.13218
2583,20.8456,-160.402,0.134787
2584,19.3157,-157.368,0.137145
2585,17.7312,-154.392,0.139285
2586,16.0975,-151.471,0.141262
2587,14.42,-148.601,0.143148
2588,12.7039,-145.778,0.145032
2589,10.954,-142.996,0.147014
2590,9.17531,-140.252,0.149206
2591,7.3722,-137.54,0.151726
2592,5.54905,-134.855,0.154693
2593,3.71003,-132.192,0.158229
2594,1.85909,-129.546,0.162448
2595,0,-126.912,0.167459
2596,-1.86368,-124.284,0.162437
2597,1.86368,-124.284,0.162437
2598,3.72362,-126.857,0.158201
2599,4.9393,-123.327,0.1558
2600,5.57604,-129.44,0.154646
2601,6.86004,-125.929,0.152512
2602,8.01859,-122.366,0.150781
2603,7.41713,-132.039,0.151658
2604,8.77403,-128.551,0.149737
2605,10.004,-125.003,0.148155
2606,11.1004,-121.397,0.146843
2607,9.243,-134.661,0.149118
2608,10.6767,-131.199,0.147341
2609,11.9827,-127.668,0.145835
2610,13.1541,-124.071,0.144536
2611,14.1835,-120.414,0.143408
2612,11.0497,-137.309,0.146902
2613,12.5632,-133.877,0.145187
2614,13.9493,-130.367,0.143665
2615,15.2005,-126.782,0.142282
2616,16.3089,-123.127,0.141016
2617,17.2666,-119.408,0.139867
2618,12.833,-139.99,0.144889
2619,14.4288,-136.593,0.143138
2620,15.8983,-133.108,0.141492
2621,17.2335,-129.538,0.139908
2622,18.4258,-125.888,0.138379
2623,19.4668,-122.164,0.136926
2624,20.3483,-118.374,0.13559
2625,14.5888,-142.709,0.142962
2626,16.2685,-139.353,0.141063
2627,17.824,-135.898,0.139166
2628,19.2465,-132.347,0.137244
2629,20.5272,-128.705,0.135305
2630,21.6567,-124.978,0.133394
2631,22.6261,-121.174,0.131579
2632,23.4269,-117.303,0.129941
2633,16.3127,-145.472,0.141011
2634,18.0771,-142.161,0.138839
2635,19.7203,-138.743,0.136552
2636,21.2331,-135.217,0.134135
2637,22.6058,-131.588,0.131618
2638,23.8284,-127.861,0.129069
2639,24.8913,-124.045,0.126586
2640,25.7849,-120.149,0.124285
2641,26.5007,-116.187,0.12229
2642,18,-148.283,0.13894
2643,19.8493,-145.026,0.136359
2644,21.5813,-141.65,0.133529
2645,23.1864,-138.157,0.130447
2646,24.6541,-134.547,0.127163
2647,25.9739,-130.825,0.123772
2648,27.1351,-126.999,0.120403
2649,28.1274,-123.08,0.117213
2650,28.9412,-119.08,0.114366
2651,29.5679,-115.015,0.112025
2652,19.646,-151.147,0.136663
2653,21.5795,-147.951,0.133532
2654,23.4006,-144.626,0.129997
2655,25.0991,-141.172,0.126069
2656,26.6643,-137.589,0.121815
2657,28.0846,-133.88,0.117356
2658,29.3486,-130.051,0.112859
2659,30.445,-126.112,0.108521
2660,31.363,-122.074,0.104554
2661,32.0928,-117.956,0.101173
2662,32.6261,-113.776,0.0985687
2663,21.2458,-154.07,0.134114
2664,23.262,-150.942,0.130289
2665,25.1716,-147.677,0.125886
2666,26.9641,-144.272,0.120923
2667,28.6281,-140.725,0.115487
2668,30.1517,-137.037,0.109723
2669,31.5223,-133.213,0.103834
2670,32.7276,-129.259,0.0980602
2671,33.7556,-125.189,0.092669
2672,34.5954,-121.018,0.0879301
2673,35.2373,-116.765,0.0840974
2674,35.673,-112.456,0.0813893
2675,22.7941,-157.056,0.131246
2676,24.8908,-154.005,0.126587
2677,26.8875,-150.809,0.121153
2678,28.7735,-147.463,0.11497
2679,30.5371,-143.963,0.108137
2680,32.1657,-140.307,0.100823
2681,33.646,-136.497,0.0932649
2682,34.9646,-132.539,0.0857483
2683,36.1083,-128.442,0.0785956
2684,37.0646,-124.221,0.0721424
2685,37.8224,-119.897,0.0667119
2686,38.3719,-115.493,0.0625943
2687,38.7057,-111.038,0.0600178
2688,24.2856,-160.11,0.128033
2689,26.4599,-157.144,0.122408
2690,28.5415,-154.028,0.115791
2691,30.5197,-150.752,0.10821
2692,32.3825,-147.311,0.0997723
2693,34.1169,-143.7,0.0906678
2694,35.7091,-139.918,0.081161
2695,37.1446,-135.966,0.0715825
2696,38.409,-131.853,0.0623107
2697,39.4883,-127.59,0.0537502
2698,40.3694,-123.196,0.0463051
2699,41.0409,-118.696,0.0403481
2700,41.4936,-114.12,0.0361914
2701,41.7207,-109.502,0.034063
2702,25.7146,-163.234,0.124473
2703,27.963,-160.363,0.117762
2704,30.1265,-157.337,0.109825
2705,32.1945,-154.145,0.100685
2706,34.1552,-150.777,0.0904524
2707,35.9954,-147.227,0.0793287
2708,37.7006,-143.487,0.067604
2709,39.2557,-139.558,0.0556466
2710,40.6451,-135.442,0.0438893
2711,41.8533,-131.148,0.0328068
2712,42.8652,-126.693,0.0228898
2713,43.6673,-122.1,0.0146071
2714,44.2481,-117.398,0.00837233
2715,44.5989,-112.626,0.00450873
2716,44.714,-107.824,0.00322487
2717,27.0754,-166.433,0.120586
2718,29.3937,-163.666,0.112689
2719,31.6352,-160.742,0.103317
2720,33.79,-157.647,0.0924809
2721,35.8462,-154.368,0.0802883
2722,37.7907,-150.895,0.0669448
2723,39.6089,-147.218,0.0527557
2724,41.2852,-143.33,0.0381192
2725,42.803,-139.23,0.0235164
2726,44.1451,-134.922,0.0094927
2727,45.2949,-130.418,-0.00337741
2728,46.2364,-125.738,-0.0145184
2729,46.9555,-120.912,-0.0233998
2730,47.4407,-115.979,-0.0295768
2731,47.6838,-110.982,-0.0327281
2732,47.6808,-105.973,-0.0326889
2733,28.3622,-169.708,0.116413
2734,30.7455,-167.055,0.107257
2735,33.0606,-164.244,0.096362
2736,35.2978,-161.261,0.0837266
2737,37.446,-158.089,0.0694448
2738,39.4922,-154.713,0.0537182
2739,41.4221,-151.12,0.0368556
2740,43.2198,-147.297,0.0192747
2741,44.8679,-143.237,0.0014957
2742,46.3483,-138.937,-0.0158792
2743,47.6424,-134.404,-0.0321887
2744,48.7319,-129.652,-0.0467491
2745,49.5997,-124.709,-0.0588985
2746,50.2311,-119.611,-0.0680494
2747,50.6147,-114.407,-0.0737381
2748,50.7434,-109.153,-0.0756687
2749,50.6148,-103.91,-0.0737396
2750,29.5688,-173.061,0.112022
2751,32.012,-170.531,0.101557
2752,34.3954,-167.847,0.0890866
2753,36.7101,-164.99,0.0745859
2754,38.9456,-161.944,0.0581305
2755,41.0896,-158.687,0.0399064
2756,43.1281,-155.203,0.0202166
2757,45.0456,-151.473,-0.000518787
2758,46.8244,-147.482,-0.0217564
2759,48.4458,-143.221,-0.0428514
2760,49.8895,-138.686,-0.0630658
2761,51.135,-133.886,-0.0816109
2762,52.1622,-128.841,-0.0976882
2763,52.9526,-123.584,-0.110546
2764,53.4908,-118.164,-0.119545
2765,53.7657,-112.644,-0.124218
2766,53.7714,-107.094,-0.124316
2767,53.5083,-101.586,-0.119841
2768,30.6893,-176.492,0.107496
2769,33.1868,-174.095,0.0957065
2770,35.6328,-171.549,0.0816428
2771,38.019,-168.836,0.0652563
2772,40.3359,-165.934,0.0465958
2773,42.5722,-162.82,0.0258218
2774,44.7147,-159.473,0.00321706
2775,46.7484,-155.868,-0.0208087
2776,48.6563,-151.983,-0.045714
2777,50.4192,-147.798,-0.0708267
2778,52.016,-143.301,-0.0953564
2779,53.4244,-138.488,-0.118424
2780,54.6212,-133.369,-0.139095
2781,55.584,-127.969,-0.156443
2782,56.2927,-122.334,-0.169624
2783,56.7309,-116.53,-0.17795
2784,56.888,-110.637,-0.180967
2785,56.7603,-104.743,-0.178513
2786,56.3512,-98.9393,-0.170728
2787,34.2637,-177.745,0.0898386
2788,36.7661,-175.35,0.074204
2789,39.2173,-172.795,0.0559569
2790,41.6086,-170.058,0.0351172
2791,43.9301,-167.113,0.0118109
2792,46.1699,-163.933,-0.0137135
2793,48.3142,-160.49,-0.0410763
2794,50.3468,-156.752,-0.0697549
2795,52.2491,-152.692,-0.099081
2796,54,-148.283,-0.128242
2797,55.5759,-143.507,-0.156294
2798,56.9512,-138.358,-0.182186
2799,58.0998,-132.85,-0.204824
2800,58.9961,-127.017,-0.223132
2801,59.6175,-120.921,-0.236156
2802,59.9469,-114.65,-0.24317
2803,59.9746,-108.312,-0.243763
2804,59.6997,-102.021,-0.237899
2805,59.1303,-95.8865,-0.225921
2806,61.4543,-90,-0.276238
2807,62.3332,-96.5807,-0.296253
2808,64.626,-90,-0.350997
2809,62.8928,-103.486,-0.309278
2810,65.5337,-97.4599,-0.373673
2811,67.7978,-90,-0.432676
2812,63.1113,-110.581,-0.314422
2813,66.0681,-105.347,-0.387287
2814,68.7295,-98.6056,-0.457954
2815,70.9695,-90,-0.52105
2816,62.9792,-117.702,-0.311308
2817,66.2009,-113.452,-0.3907
2818,69.2152,-107.78,-0.471358
2819,71.9163,-100.157,-0.548684
2820,74.1413,-90,-0.615807
2821,62.5003,-124.683,-0.300119
2822,65.9225,-121.523,-0.383559
2823,69.219,-117.176,-0.471464
2824,72.3161,-111.076,-0.560522
2825,75.0866,-102.369,-0.645223
2826,77.313,-90,-0.716525
2827,61.6914,-131.376,-0.281584
2828,65.2449,-129.313,-0.366397
2829,68.7366,-126.39,-0.458149
2830,72.1259,-122.142,-0.554878
2831,75.338,-115.751,-0.653133
2832,78.2247,-105.767,-0.74651
2833,80.4848,-90,-0.822698
2834,60.5794,-137.672,-0.256851
2835,64.198,-136.627,-0.340502
2836,67.7967,-135.06,-0.432646
2837,71.3587,-132.687,-0.532341
2838,74.8532,-128.965,-0.637911
2839,78.2165,-122.776,-0.746238
2840,81.2936,-111.589,-0.850574
2841,83.6565,-90,-0.933716
2842,59.1968,-143.507,-0.227309
2843,62.8235,-143.344,-0.307653
2844,66.4522,-142.951,-0.397192
2845,70.0776,-142.214,-0.495538
2846,73.6919,-140.912,-0.602008
2847,77.2808,-138.577,-0.715474
2848,80.8117,-134.027,-0.833927
2849,84.1795,-123.424,-0.952441
2850,86.8283,-90,-1.0489
2851,57.5785,-148.858,-0.194435
2852,61.168,-149.418,-0.269835
2853,64.7664,-149.967,-0.354468
2854,68.3714,-150.509,-0.44817
2855,71.9804,-151.045,-0.550576
2856,75.5909,-151.581,-0.661128
2857,79.2004,-152.118,-0.779084
2858,82.8064,-152.661,-0.903522
2859,86.4069,-153.212,-1.03338
2860,90,0,-1.16746
2861,55.7582,-153.732,-0.15965
2862,59.2772,-154.861,-0.22899
2863,62.8028,-156.121,-0.307168
2864,66.331,-157.582,-0.394056
2865,69.8565,-159.356,-0.489293
2866,73.3715,-161.646,-0.592244
2867,76.8628,-164.867,-0.701884
2868,80.3024,-170.002,-0.816455
2869,83.6085,180,-0.932003
2870,86.4069,153.212,-1.03338
2871,86.8283,90,-1.0489
2872,53.7671,-158.157,-0.124242
2873,57.1925,-159.715,-0.186865
2874,60.6175,-161.489,-0.257684
2875,64.0353,-163.571,-0.336545
2876,67.4358,-166.107,-0.42301
2877,70.8038,-169.337,-0.516272
2878,74.1133,-173.692,-0.614944
2879,77.3153,180,-0.7166
2880,80.3024,170.002,-0.816455
2881,82.8064,152.661,-0.903522
2882,84.1795,123.424,-0.952441
2883,83.6565,90,-0.933716
2884,51.6327,-162.173,-0.0893118
2885,54.9495,-164.045,-0.144938
2886,58.2576,-166.172,-0.208006
2887,61.5472,-168.65,-0.278328
2888,64.8046,-171.618,-0.355415
2889,68.0095,-175.288,-0.438369
2890,71.1303,180,-0.525703
2891,74.1133,173.692,-0.614944
2892,76.8628,164.867,-0.701884
2893,79.2004,152.118,-0.779084
2894,80.8117,134.027,-0.833927
2895,81.2936,111.589,-0.850574
2896,80.4848,90,-0.822698
2897,49.3785,-165.823,-0.0557548
2898,52.5784,-167.916,-0.104406
2899,55.7609,-170.276,-0.1597
2900,58.9147,-172.989,-0.221446
2901,62.0239,-176.174,-0.289148
2902,65.0664,180,-0.361929
2903,68.0095,175.288,-0.438369
2904,70.8038,169.337,-0.516272
2905,73.3715,161.646,-0.592244
2906,75.5909,151.581,-0.661128
2907,77.2808,138.577,-0.715474
2908,78.2165,122.776,-0.746238
2909,78.2247,105.767,-0.74651
2910,77.313,90,-0.716525
2911,47.0248,-169.15,-0.0242729
2912,50.1037,-171.392,-0.0661817
2913,53.1576,-173.895,-0.11395
2914,56.1741,-176.732,-0.167394
2915,59.1369,180,-0.226059
2916,62.0239,176.174,-0.289148
2917,64.8046,171.618,-0.355415
2918,67.4358,166.107,-0.42301
2919,69.8565,159.356,-0.489293
2920,71.9804,151.045,-0.550576
2921,73.6919,140.912,-0.602008
2922,74.8532,128.965,-0.637911
2923,75.338,115.751,-0.653133
2924,75.0866,102.369,-0.645223
2925,74.1413,90,-0.615807
2926,44.5882,-172.196,0.00462767
2927,47.5457,-174.532,-0.0309333
2928,50.4713,-177.113,-0.0716
2929,53.3527,180,-0.117217
2930,56.1741,176.732,-0.167394
2931,58.9147,172.989,-0.221446
2932,61.5472,168.65,-0.278328
2933,64.0353,163.571,-0.336545
2934,66.331,157.582,-0.394056
2935,68.3714,150.509,-0.44817
2936,70.0776,142.214,-0.495538
2937,71.3587,132.687,-0.532341
2938,72.1259,122.142,-0.554878
2939,72.3161,111.076,-0.560522
2940,71.9163,100.157,-0.548684
2941,70.9695,90,-0.52105
2942,42.083,-174.998,0.0306071
2943,44.9206,-177.387,0.000900272
2944,47.7207,180,-0.0332097
2945,50.4713,177.113,-0.0716
2946,53.1576,173.895,-0.11395
2947,55.7609,170.276,-0.1597
2948,58.2576,166.172,-0.208006
2949,60.6175,161.489,-0.257684
2950,62.8028,156.121,-0.307168
2951,64.7664,149.967,-0.354468
2952,66.4522,142.951,-0.397192
2953,67.7967,135.06,-0.432646
2954,68.7366,126.39,-0.458149
2955,69.219,117.176,-0.471464
2956,69.2152,107.78,-0.471358
2957,68.7295,98.6056,-0.457954
2958,67.7978,90,-0.432676
2959,39.5208,-177.59,0.0534829
2960,42.242,180,0.0290668
2961,44.9206,177.387,0.000900272
2962,47.5457,174.532,-0.0309333
2963,50.1037,171.392,-0.0661817
2964,52.5784,167.916,-0.104406
2965,54.9495,164.045,-0.144938
2966,57.1925,159.715,-0.186865
2967,59.2772,154.861,-0.22899
2968,61.168,149.418,-0.269835
2969,62.8235,143.344,-0.307653
2970,64.198,136.627,-0.340502
2971,65.2449,129.313,-0.366397
2972,65.9225,121.523,-0.383559
2973,66.2009,113.452,-0.3907
2974,66.0681,105.347,-0.387287
2975,65.5337,97.4599,-0.373673
2976,64.626,90,-0.350997
2977,36.9116,-180,0.0732045
2978,39.5208,177.59,0.0534829
2979,42.083,174.998,0.0306071
2980,44.5882,172.196,0.00462767
2981,47.0248,169.15,-0.0242729
2982,49.3785,165.823,-0.0557548
2983,51.6327,162.173,-0.0893118
2984,53.7671,158.157,-0.124242
2985,55.7582,153.732,-0.15965
2986,57.5785,148.858,-0.194435
2987,59.1968,143.507,-0.227309
2988,60.5794,137.672,-0.256851
2989,61.6914,131.376,-0.281584
2990,62.5003,124.683,-0.300119
2991,62.9792,117.702,-0.311308
2992,63.1113,110.581,-0.314422
2993,62.8928,103.486,-0.309278
2994,62.3332,96.5807,-0.296253
2995,61.4543,90,-0.276238
2996,34.2637,177.745,0.0898386
2997,36.7661,175.35,0.074204
2998,39.2173,172.795,0.0559569
2999,41.6086,170.058,0.0351172
3000,43.9301,167.113,0.0118109
3001,46.1699,163.933,-0.0137135
3002,48.3142,160.49,-0.0410763
3003,50.3468,156.752,-0.0697549
3004,52.2491,152.692,-0.099081
3005,54,148.283,-0.128242
3006,55.5759,143.507,-0.156294
3007,56.9512,138.358,-0.182186
3008,58.0998,132.85,-0.204824
3009,58.9961,127.017,-0.223132
3010,59.6175,120.921,-0.236156
3011,59.9469,114.65,-0.24317
3012,59.9746,108.312,-0.243763
3013,59.6997,102.021,-0.237899
3014,59.1303,95.8865,-0.225921
3015,33.1868,174.095,0.0957065
3016,32.012,170.531,0.101557
3017,35.6328,171.549,0.0816428
3018,30.7455,167.055,0.107257
3019,34.3954,167.847,0.0890866
3020,38.019,168.836,0.0652563
3021,29.3937,163.666,0.112689
3022,33.0606,164.244,0.096362
3023,36.7101,164.99,0.0745859
3024,40.3359,165.934,0.0465958
3025,27.963,160.363,0.117762
3026,31.6352,160.742,0.103317
3027,35.2978,161.261,0.0837266
3028,38.9456,161.944,0.0581305
3029,42.5722,162.82,0.0258218
3030,26.4599,157.144,0.122408
3031,30.1265,157.337,0.109825
3032,33.79,157.647,0.0924809
3033,37.446,158.089,0.0694448
3034,41.0896,158.687,0.0399064
3035,44.7147,159.473,0.00321706
3036,24.8908,154.005,0.126587
3037,28.5415,154.028,0.115791
3038,32.1945,154.145,0.100685
3039,35.8462,154.368,0.0802883
3040,39.4922,154.713,0.0537182
3041,43.1281,155.203,0.0202166
3042,46.7484,155.868,-0.0208087
3043,23.262,150.942,0.130289
3044,26.8875,150.809,0.121153
3045,30.5197,150.752,0.10821
3046,34.1552,150.777,0.0904524
3047,37.7907,150.895,0.0669448
3048,41.4221,151.12,0.0368556
3049,45.0456,151.473,-0.000518787
3050,48.6563,151.983,-0.045714
3051,21.5795,147.951,0.133532
3052,25.1716,147.677,0.125886
3053,28.7735,147.463,0.11497
3054,32.3825,147.311,0.0997723
3055,35.9954,147.227,0.0793287
3056,39.6089,147.218,0.0527557
