hudley
0.273179
0.259705
0.185481
0.107425
0.0444948
-0.13216
-0.518946
-0.852449
0.0737183
0.125485
0.187705
0.250792
0.276793
0.233225
0.151384
0.0828103
0.0148634
-0.261804
-0.658544
-0.900348
0.0531159
0.0954593
0.151563
0.215714
0.268715
0.26781
0.203422
0.123961
0.0620894
-0.0428866
-0.383909
-0.759144
-0.906416
0.0395085
0.0690648
0.117691
0.176719
0.239619
0.276614
0.250813
0.175827
0.103121
0.0432651
-0.121948
-0.485148
-0.822212
-0.892202
0.0326452
0.0488863
0.0868353
0.139172
0.199978
0.2576
0.275857
0.230915
0.153219
0.0875312
0.026234
-0.190461
-0.558392
-0.856217
-0.875873
0.029163
0.0367714
0.0609574
0.104636
0.159183
0.220168
0.26912
0.269448
0.212129
0.136286
0.0760798
0.0122753
-0.240315
-0.60183
-0.870476
-0.868694
0.0245957
0.0312663
0.0429949
0.0742397
0.121293
0.1771
0.236363
0.275035
0.260739
0.196889
0.124719
0.0683479
0
-0.266266
-0.616128
-0.870748
-0.874581
0.0169022
0.0276898
0.0337278
0.0508889
0.0873077
0.136093
0.192294
0.24826
0.277056
0.252535
0.186355
0.118002
0.0644138
0
-0.265943
-0.601841
-0.857189
-0.890346
0.00829699
0.021625
0.029631
0.0370841
0.0594767
0.0991052
0.14853
0.204241
0.25616
0.277066
0.246763
0.180938
0.115777
0.0644504
0
-0.239355
-0.55845
-0.824282
-0.905508
0.219751
0.160158
0.156759
0.108145
0.102527
0.102527
0.0663622
0.0580026
0.0551199
0.0580026
0.020106
0
-0.0148697
-0.0148697
0
-0.11596
-0.197412
-0.251449
-0.270258
-0.251449
-0.197412
-0.336092
-0.459263
-0.543747
-0.585724
-0.585724
-0.543747
-0.459263
-0.571608
-0.709509
-0.794162
-0.836082
-0.848242
-0.836082
-0.794162
-0.709509
-0.766766
-0.870543
-0.90574
-0.904326
-0.895653
-0.895653
-0.904326
-0.90574
-0.870543
-0.880879
-0.904365
-0.852895
-0.780391
-0.72513
-0.705157
-0.72513
-0.780391
-0.852895
-0.904365
-0.906488
-0.829513
-0.692289
-0.564598
-0.47868
-0.438036
-0.438036
-0.47868
-0.564598
-0.692289
-0.829513
-0.865616
-0.699685
-0.51289
-0.379018
-0.309104
-0.281656
-0.275154
-0.281656
-0.309104
-0.379018
-0.51289
-0.699685
-0.792621
-0.568236
-0.377594
-0.282723
-0.262288
-0.271419
-0.281168
-0.281168
-0.271419
-0.262288
-0.282723
-0.377594
-0.568236
-0.717876
-0.466078
-0.302247
-0.262496
-0.288409
-0.320827
-0.338756
-0.343763
-0.338756
-0.320827
-0.288409
-0.262496
-0.302247
-0.466078
-0.660431
-0.40072
-0.27152
-0.277261
-0.325384
-0.353278
-0.357144
-0.353711
-0.353711
-0.357144
-0.353278
-0.325384
-0.277261
-0.27152
-0.40072
-0.628998
-0.36714
-0.263312
-0.296241
-0.346838
-0.356083
-0.338344
-0.319177
-0.31149
-0.319177
-0.338344
-0.356083
-0.346838
-0.296241
-0.263312
-0.36714
-0.626339
-0.358638
-0.262318
-0.306944
-0.354364
-0.34721
-0.31209
-0.27509
-0.249633
-0.249633
-0.27509
-0.31209
-0.34721
-0.354364
-0.306944
-0.262318
-0.358638
-0.652628
-0.372884
-0.26263
-0.306859
-0.355539
-0.341611
-0.295022
-0.236509
0
0
0
-0.236509
-0.295022
-0.341611
-0.355539
-0.306859
-0.26263
-0.372884
-0.705757
-0.413393
-0.266969
-0.296086
-0.352749
-0.344631
-0.294865
0
0
0
0
0
0
-0.294865
-0.344631
-0.352749
-0.296086
-0.266969
-0.413393
-0.486926
-0.286909
-0.277281
-0.341384
-0.353517
-0.31153
-0.245038
0
0
0
0
0
-0.245038
-0.31153
-0.353517
-0.341384
-0.277281
-0.286909
-0.486926
-0.705757
-0.413393
-0.652628
-0.266969
-0.372884
-0.626339
-0.296086
-0.26263
-0.358638
-0.628998
-0.352749
-0.306859
-0.262318
-0.36714
-0.660431
-0.344631
-0.355539
-0.306944
-0.263312
-0.40072
-0.717876
-0.294865
-0.341611
-0.354364
-0.296241
-0.27152
-0.466078
-0.792621
0
-0.295022
-0.34721
-0.346838
-0.277261
-0.302247
-0.568236
-0.865616
0
-0.236509
-0.31209
-0.356083
-0.325384
-0.262496
-0.377594
-0.699685
-0.906488
0
0
-0.27509
-0.338344
-0.353278
-0.288409
-0.282723
-0.51289
-0.829513
-0.880879
0
0
-0.249633
-0.319177
-0.357144
-0.320827
-0.262288
-0.379018
-0.692289
-0.904365
-0.766766
0
0
-0.249633
-0.31149
-0.353711
-0.338756
-0.271419
-0.309104
-0.564598
-0.852895
-0.870543
-0.571608
0
-0.236509
-0.27509
-0.319177
-0.353711
-0.343763
-0.281168
-0.281656
-0.47868
-0.780391
-0.90574
-0.709509
-0.336092
-0.294865
-0.295022
-0.31209
-0.338344
-0.357144
-0.338756
-0.281168
-0.275154
-0.438036
-0.72513
-0.904326
-0.794162
-0.459263
-0.11596
-0.344631
-0.341611
-0.34721
-0.356083
-0.353278
-0.320827
-0.271419
-0.281656
-0.438036
-0.705157
-0.895653
-0.836082
-0.543747
-0.197412
0.020106
-0.352749
-0.355539
-0.354364
-0.346838
-0.325384
-0.288409
-0.262288
-0.309104
-0.47868
-0.72513
-0.895653
-0.848242
-0.585724
-0.251449
0
0.0663622
-0.296086
-0.306859
-0.306944
-0.296241
-0.277261
-0.262496
-0.282723
-0.379018
-0.564598
-0.780391
-0.904326
-0.836082
-0.585724
-0.270258
-0.0148697
0.0580026
0.108145
-0.266969
-0.26263
-0.262318
-0.263312
-0.27152
-0.302247
-0.377594
-0.51289
-0.692289
-0.852895
-0.90574
-0.794162
-0.543747
-0.251449
-0.0148697
0.0551199
0.102527
0.160158
-0.413393
-0.372884
-0.358638
-0.36714
-0.40072
-0.466078
-0.568236
-0.699685
-0.829513
-0.904365
-0.870543
-0.709509
-0.459263
-0.197412
0
0.0580026
0.102527
0.156759
0.219751
0.219751
0.274664
0.160158
0.242443
0.277057
0.108145
0.18733
0.261851
0.271185
0.0663622
0.132075
0.216752
0.274336
0.256779
0.020106
0.0881084
0.161474
0.244834
0.276728
0.235134
-0.11596
0.0489616
0.113315
0.195431
0.266559
0.267514
0.208721
-0.336092
0
0.0752519
0.144564
0.230183
0.276848
0.247616
0.180265
-0.571608
-0.170041
0.0379343
0.10305
0.18216
0.259289
0.272571
0.220158
0.151789
-0.766766
-0.375186
-0.0240137
0.0695767
0.136972
0.222192
0.275532
0.254112
0.189146
0.124252
-0.880879
-0.57983
-0.177472
0.0360208
0.100925
0.178552
0.256463
0.274109
0.225364
0.157784
0.0981048
-0.906488
-0.745972
-0.351049
-0.0110777
0.0719198
0.138934
0.223047
0.275452
0.255214
0.191791
0.127639
0.074289
-0.865616
-0.852449
-0.518946
-0.13216
0.0444948
0.107425
0.185481
0.259705
0.273179
0.224028
0.157817
0.0992745
0.0546387
-0.792621
-0.900348
-0.658544
-0.261804
0.0148634
0.0828103
0.151384
0.233225
0.276793
0.250792
0.187705
0.125485
0.0737183
0.0410089
-0.717876
-0.906416
-0.759144
-0.383909
-0.0428866
0.0620894
0.123961
0.203422
0.26781
0.268715
0.215714
0.151563
0.0954593
0.0531159
0.0335872
-0.660431
-0.892202
-0.822212
-0.485148
-0.121948
0.0432651
0.103121
0.175827
0.250813
0.276614
0.239619
0.176719
0.117691
0.0690648
0.0395085
0.0299622
-0.628998
-0.875873
-0.856217
-0.558392
-0.190461
0.026234
0.0875312
0.153219
0.230915
0.275857
0.2576
0.199978
0.139172
0.0868353
0.0488863
0.0326452
0.0262327
-0.626339
-0.868694
-0.870476
-0.60183
-0.240315
0.0122753
0.0760798
0.136286
0.212129
0.269448
0.26912
0.220168
0.159183
0.104636
0.0609574
0.0367714
0.029163
0.0197434
-0.652628
-0.874581
-0.870748
-0.616128
-0.266266
0
0.0683479
0.124719
0.196889
0.260739
0.275035
0.236363
0.1771
0.121293
0.0742397
0.0429949
0.0312663
0.0245957
0.0112835
-0.705757
-0.890346
-0.857189
-0.601841
-0.265943
0
0.0644138
0.118002
0.186355
0.252535
0.277056
0.24826
0.192294
0.136093
0.0873077
0.0508889
0.0337278
0.0276898
0.0169022
0.00464328
0.261943
0.245074
0.207961
0.223104
0.184697
0.147775
0.197868
0.160474
0.125972
0.0949624
0.171286
0.136135
0.104216
0.0762921
0.0543557
0.144713
0.112165
0.08318
0.0594724
0.0431529
0.034395
0.118818
0.0891171
0.0641136
0.0460447
0.0357433
0.0310551
0.0278468
0.0940776
0.0681529
0.048711
0.0370596
0.0316312
0.0284269
0.0237058
0.0165149
0.0715403
0.0510558
0.0382809
0.0321512
0.0288736
0.0244066
0.0173043
0.00943276
0.00413067
0.0530337
0.0393603
0.0326114
0.0292199
0.0249533
0.0179529
0.00987492
0.00424179
0
0.00793621
0.0402721
0.0330055
0.0294882
0.0253753
0.0184765
0.0102462
0.004338
0
0.00816194
0.0157489
0.0238036
0.0333304
0.0296941
0.0256966
0.0188911
0.0105505
0.00441964
0
0.00835268
0.016288
0.0246729
0.0324042
0.0403857
0.0298492
0.0259367
0.0192119
0.0107939
0.00448695
0
0.00851061
0.0167345
0.0253911
0.0334417
0.0421298
0.0535805
0.0689972
0.0261115
0.0194532
0.0109827
0.00454071
0
0.00863841
0.017097
0.0259752
0.034308
0.0436635
0.0565067
0.074075
0.0954415
0.118158
0.0196274
0.0111237
0.00458215
0
0.008739
0.0173844
0.0264411
0.0350185
0.0449802
0.059085
0.078555
0.102052
0.126592
0.14935
0.168984
0.0112228
0.00461246
0
0.0088157
0.0176061
0.0268043
0.0355884
0.0460797
0.0612848
0.0823796
0.107622
0.133534
0.15712
0.177361
0.195179
0.212259
0.00463273
0
0.00887139
0.017771
0.0270792
0.0360329
0.0469693
0.0631
0.085543
0.112183
0.139125
0.163295
0.184096
0.203121
0.222503
0.2433
0.264885
0
0.0089084
0.0178864
0.0272787
0.0363675
0.0476645
0.0645476
0.0880802
0.115821
0.143535
0.168145
0.189507
0.20984
0.231564
0.255347
0.279565
0.301203
0.317373
0.0089276
0.0179571
0.027412
0.0366056
0.0481838
0.0656608
0.090051
0.11865
0.146949
0.171907
0.193825
0.215458
0.239361
0.26561
0.291412
0.312537
0.325378
0.328356
0.322179
0.272601
0.274664
0.229057
0.261943
0.277057
0.169189
0.207961
0.245074
0.271185
0.114198
0.147775
0.184697
0.223104
0.256779
0.0685809
0.0949624
0.125972
0.160474
0.197868
0.235134
0.0401783
0.0543557
0.0762921
0.104216
0.136135
0.171286
0.208721
0.0304164
0.034395
0.0431529
0.0594724
0.08318
0.112165
0.144713
0.180265
0.0228158
0.0278468
0.0310551
0.0357433
0.0460447
0.0641136
0.0891171
0.118818
0.151789
0.00891705
0.0165149
0.0237058
0.0284269
0.0316312
0.0370596
0.048711
0.0681529
0.0940776
0.124252
0
0.00413067
0.00943276
0.0173043
0.0244066
0.0288736
0.0321512
0.0382809
0.0510558
0.0715403
0.0981048
0.0151088
0.00793621
0
0.00424179
0.00987492
0.0179529
0.0249533
0.0292199
0.0326114
0.0393603
0.0530337
0.074289
0.0311773
0.0238036
0.0157489
0.00816194
0
0.004338
0.0102462
0.0184765
0.0253753
0.0294882
0.0330055
0.0402721
0.0546387
0.050362
0.0403857
0.0324042
0.0246729
0.016288
0.00835268
0
0.00441964
0.0105505
0.0188911
0.0256966
0.0296941
0.0333304
0.0410089
0.0878242
0.0689972
0.0535805
0.0421298
0.0334417
0.0253911
0.0167345
0.00851061
0
0.00448695
0.0107939
0.0192119
0.0259367
0.0298492
0.0335872
0.139695
0.118158
0.0954415
0.074075
0.0565067
0.0436635
0.034308
0.0259752
0.017097
0.00863841
0
0.00454071
0.0109827
0.0194532
0.0261115
0.0299622
0.185768
0.168984
0.14935
0.126592
0.102052
0.078555
0.059085
0.0449802
0.0350185
0.0264411
0.0173844
0.008739
0
0.00458215
0.0111237
0.0196274
0.0262327
0.22978
0.212259
0.195179
0.177361
0.15712
0.133534
0.107622
0.0823796
0.0612848
0.0460797
0.0355884
0.0268043
0.0176061
0.0088157
0
0.00461246
0.0112228
0.0197434
0.285417
0.264885
0.2433
0.222503
0.203121
0.184096
0.163295
0.139125
0.112183
0.085543
0.0631
0.0469693
0.0360329
