sol_lon;latitude;insol
111;5.0;160.58873518347582
111;6.0;162.16013067486588
111;7.0;163.69078988828312
111;8.0;165.18030162666247
111;9.0;166.6282762434592
111;10.0;168.03434600353077
111;11.0;169.3981654751623
111;12.0;170.7194119553399
111;13.0;171.9977859307235
111;14.0;173.2330115771496
111;15.0;174.42483730091928
111;16.0;175.57303632559584
111;17.0;176.67740732856518
111;18.0;177.7377751322041
111;19.0;178.7539914551747
111;20.0;179.72593573012225
111;21.0;180.65351599492146
111;22.0;181.5366698656086
111;23.0;182.37536560027058
111;24.0;183.16960326447358
111;25.0;183.91941601032093
111;26.0;184.62487148298297
111;27.0;185.2860733705728
111;28.0;185.90316311561637
111;29.0;186.47632180914115
111;30.0;187.00577229167018
111;31.0;187.49178148925307
111;32.0;187.9346630172184
111;33.0;188.33478008974024
111;34.0;188.69254877976687
111;35.0;189.00844168159583
111;36.0;189.28299203769868
111;37.0;189.51679840267244
111;38.0;189.71052993091428
111;39.0;189.86493239139475
111;40.0;189.9808350335579
111;41.0;190.05915845394557
111;42.0;190.10092364503157
111;43.0;190.1072624477936
111;44.0;190.07942968024398
111;45.0;190.01881727885242
111;46.0;189.92697087318683
111;47.0;189.80560932262304
111;48.0;189.6566478868057
111;49.0;189.48222589177712
111;50.0;189.28474001049779
111;51.0;189.06688462830684
111;52.0;188.8317012539128
111;53.0;188.5826396318059
111;54.0;188.3236342193685
111;55.0;188.0592011865857
111;56.0;187.79456337499525
111;57.0;187.53581423785917
111;58.0;187.29013763619184
111;59.0;187.0661103446148
111;60.0;186.87413205232235
111;61.0;186.72706200270522
111;62.0;186.6412127906594
111;63.0;186.63801655837202
111;64.0;186.74711782398796
111;65.0;187.0130953808574
111;66.0;187.51493346434327
111;67.0;188.51586256006988
111;68.0;189.88369636495239
111;69.0;191.1936897564777
111;70.0;192.44544369796822
111;71.0;193.63857689304749
111;72.0;194.77272590178612
111;73.0;195.8475452514093
111;74.0;196.8627075415312
111;75.0;197.81790354388397
111;76.0;198.7128422965122
111;77.0;199.54725119240246
111;78.0;200.32087606252185
111;79.0;201.03348125324067
111;80.0;201.68484969811473
111;81.0;202.27478298400578
111;82.0;202.80310141152003
111;83.0;203.26964404974657
111;84.0;203.67426878527826
111;85.0;204.0168523655011
111;86.0;204.2972904361377
111;87.0;204.51549757303522
111;88.0;204.67140730818593
111;89.0;204.764972149974
111;90.0;204.79616047841844
112;-90.0;0.0
112;-89.0;0.0
112;-88.0;0.0
112;-87.0;0.0
112;-86.0;0.0
112;-85.0;0.0
112;-84.0;0.0
112;-83.0;0.0
112;-82.0;0.0
112;-81.0;0.0
112;-80.0;0.0
112;-79.0;0.0
112;-78.0;0.0
112;-77.0;0.0
112;-76.0;0.0
112;-75.0;0.0
112;-74.0;0.0
112;-73.0;0.0
112;-72.0;0.0
112;-71.0;0.0
112;-70.0;0.0
112;-69.0;0.0
112;-68.0;0.0
112;-67.0;0.0
112;-66.0;0.5644821165016521
112;-65.0;1.6072782153776635
112;-64.0;2.92586297415204
112;-63.0;4.448936637331411
112;-62.0;6.134481990668809
112;-61.0;7.953894537069437
112;-60.0;9.886133637348964
112;-59.0;11.914942081434143
112;-58.0;14.027317760729629
112;-57.0;16.212589548237514
112;-56.0;18.46181943170039
112;-55.0;20.76739571280895
112;-54.0;23.122745200775814
112;-53.0;25.52212317476464
112;-52.0;27.960456181185688
112;-51.0;30.433221886516176
112;-50.0;32.93635561825122
112;-49.0;35.466176564220895
112;-48.0;38.01932873391364
112;-47.0;40.592733191613576
112;-46.0;43.18354902294959
112;-45.0;45.78914115582523
112;-44.0;48.407053622932125
112;-43.0;51.03498718875145
112;-42.0;53.67078050960628
112;-41.0;56.31239417773232
112;-40.0;58.95789713755388
112;-39.0;61.6054550668186
112;-38.0;64.25332039564186
112;-37.0;66.89982369900069
112;-36.0;69.54336624722997
112;-35.0;72.18241353784394
112;-34.0;74.81548966290794
112;-33.0;77.44117239099708
112;-32.0;80.05808886283351
112;-31.0;82.66491181600523
112;-30.0;85.2603562675124
112;-29.0;87.84317659386649
112;-28.0;90.41216395754223
112;-27.0;92.96614403612587
112;-26.0;95.503975016799
112;-25.0;98.02454582407495
112;-24.0;100.52677455315053
112;-23.0;103.00960708499095
112;-22.0;105.4720158624555
112;-21.0;107.91299880948425
112;-20.0;110.33157837768833
112;-19.0;112.72680070667509
112;-18.0;115.0977348861529
112;-17.0;117.44347230933847
112;-16.0;119.7631261084711
112;-15.0;122.05583066435082
112;-14.0;124.32074118278958
112;-13.0;126.55703333171307
112;-12.0;128.76390293339787
112;-11.0;130.9405657069861
112;-10.0;133.0862570570014
112;-9.0;135.2002319041085
112;-8.0;137.2817645548195
112;-7.0;139.330148607265
112;-6.0;141.3446968905228
112;-5.0;143.32474143533543
112;-4.0;145.2696334743599
112;-3.0;147.17874347037795
112;-2.0;149.05146117116232
112;-1.0;150.8871956899425
112;0.0;152.6853756106522
112;1.0;154.44544911736443
112;2.0;156.1668841475426
112;3.0;157.84916856894932
112;4.0;159.4918103802706
112;5.0;161.09433793572666
112;6.0;162.65630019416253
112;7.0;164.17726699333681
112;8.0;165.65682935036355
112;9.0;167.0945997895127
112;10.0;168.4902126988401
112;11.0;169.843324717405
112;12.0;171.15361515514294
112;13.0;172.42078644780315
112;14.0;173.64456464973344
112;15.0;174.82469996770976
112;16.0;175.9609673394718
112;17.0;177.05316706114127
112;18.0;178.1011254682843
112;19.0;179.10469567603624
112;20.0;180.06375838445447
112;21.0;180.97822275611452
112;22.0;181.84802737393701
112;23.0;182.6731412883463
112;24.0;183.45356516414336
112;25.0;184.18933253895534
112;26.0;184.88051120683647
112;27.0;185.5272047425871
112;28.0;186.12955418467683
112;29.0;186.6877398973761
112;30.0;187.20198363588602
112;31.0;187.67255084201574
112;32.0;188.09975320240173
112;33.0;188.4839515065421
112;34.0;188.82555884821556
112;35.0;189.1250442214
112;36.0;189.38293657087954
112;37.0;189.59982936871123
112;38.0;189.77638580106472
112;39.0;189.91334466626202
112;40.0;190.01152710489944
112;41.0;190.071844307747
112;42.0;190.09530637802357
112;43.0;190.08303256341773
112;44.0;190.03626312223767
112;45.0;189.95637315056354
112;46.0;189.84488877767572
112;47.0;189.703506241498
112;48.0;189.5341144930168
112;49.0;189.33882216104394
112;50.0;189.11998995434752
112;51.0;188.88026991388213
112;52.0;188.6226533940812
112;53.0;188.35053031154894
112;54.0;188.06776315128084
112;55.0;187.7787806267088
112;56.0;187.48869802327457
112;57.0;187.2034745928669
112;58.0;186.93012377840378
112;59.0;186.677001202493
112;60.0;186.45421164562606
112;61.0;186.2742070855502
112;62.0;186.15271098472326
112;63.0;186.11024678053215
112;64.0;186.17491847163697
112;65.0;186.38825962966868
112;66.0;186.8211033706464
112;67.0;187.6755255228562
112;68.0;189.0372620084396
112;69.0;190.34141591277015
112;70.0;191.58758997793504
112;71.0;192.77540460724194
112;72.0;193.90449798084822
112;73.0;194.97452616597448
112;74.0;195.98516322167004
112;75.0;196.93610129809724
112;76.0;197.82705073030618
112;77.0;198.65774012646906
112;78.0;199.42791645054868
112;79.0;200.13734509937584
112;80.0;200.78580997411174
112;81.0;201.3731135460737
112;82.0;201.89907691690436
112;83.0;202.36353987306586
112;84.0;202.7663609346424
112;85.0;203.10741739843635
112;86.0;203.38660537534508
112;87.0;203.6038398220062
112;88.0;203.75905456670284
112;89.0;203.85220232952017
112;90.0;203.88325163142773
113;-90.0;0.0
113;-89.0;0.0
113;-88.0;0.0
113;-87.0;0.0
113;-86.0;0.0
113;-85.0;0.0
113;-84.0;0.0
113;-83.0;0.0
113;-82.0;0.0
113;-81.0;0.0
113;-80.0;0.0
113;-79.0;0.0
113;-78.0;0.0
113;-77.0;0.0
113;-76.0;0.0
113;-75.0;0.0
113;-74.0;0.0
113;-73.0;0.0
113;-72.0;0.0
113;-71.0;0.0
113;-70.0;0.0
113;-69.0;0.0
113;-68.0;0.0
113;-67.0;0.025489913623245708
113;-66.0;0.724645602729725
113;-65.0;1.8285745627429781
113;-64.0;3.1931731538934245
113;-63.0;4.75411865171251
113;-62.0;6.472199604761179
113;-61.0;8.32028016431526
113;-60.0;10.278204160153226
113;-59.0;12.33029621724485
113;-58.0;14.46396103082394
113;-57.0;16.668824878895812
113;-56.0;18.93617471051409
113;-55.0;21.25857362288664
113;-54.0;23.629587222156037
113;-53.0;26.043582991322097
113;-52.0;28.49557955679532
113;-51.0;30.98113112475077
113;-50.0;33.49623735235739
113;-49.0;36.03727201973437
113;-48.0;38.60092586198452
113;-47.0;41.18416024115954
113;-46.0;43.78416923568874
113;-45.0;46.39834834903928
113;-44.0;49.02426848223559
113;-43.0;51.65965413467615
113;-42.0;54.30236503232922
113;-41.0;56.95038055702162
113;-40.0;59.601786482182774
113;-39.0;62.25476362082184
113;-38.0;64.90757806892576
113;-37.0;67.55857278772659
113;-36.0;70.20616031561919
113;-35.0;72.84881643799748
113;-34.0;75.48507467319219
113;-33.0;78.11352145674077
113;-32.0;80.7327919256708
113;-31.0;83.34156622031936
113;-30.0;85.9385662341743
113;-29.0;88.5225527529018
113;-28.0;91.09232293255742
113;-27.0;93.64670807432087
113;-26.0;96.18457165923401
113;-25.0;98.70480761156415
113;-24.0;101.20633876375287
113;-23.0;103.68811549957697
113;-22.0;106.14911455526067
113;-21.0;108.58833796093076
113;-20.0;111.00481210707405
113;-19.0;113.39758692260268
113;-18.0;115.76573515280751
113;-17.0;118.1083517269269
113;-16.0;120.42455320631234
113;-15.0;122.71347730526192
113;-14.0;124.97428247754381
113;-13.0;127.20614756246499
113;-12.0;129.40827148507083
113;-11.0;131.57987300570642
113;-10.0;133.7201905147414
113;-9.0;135.828481868767
113;-8.0;137.90402426502757
113;-7.0;139.94611415125556
113;-6.0;141.95406716844633
113;-5.0;143.92721812444174
113;-4.0;145.8649209964977
113;-3.0;147.76654896129142
113;-2.0;149.63149445108505
113;-1.0;151.45916923500792
113;0.0;153.24900452465204
113;1.0;155.00045110339786
113;2.0;156.71297947910267
113;3.0;158.38608005999728
113;4.0;160.01926335384542
113;5.0;161.6120601906331
113;6.0;163.16402196927103
113;7.0;164.67472092901585
113;8.0;166.14375044654756
113;9.0;167.5707253598874
113;10.0;168.95528232060082
113;11.0;170.29708017601075
113;12.0;171.59580038345402
113;13.0;172.85114745894484
113;14.0;174.0628494629788
113;15.0;175.23065852661668
113;16.0;176.3543514214414
113;17.0;177.4337301774899
113;18.0;178.46862275383054
113;19.0;179.45888376710602
113;20.0;180.40439528408862
113;21.0;181.305067685132
113;22.0;182.1608406063518
113;23.0;182.97168396946074
113;24.0;183.73759910943613
113;25.0;184.4586200116474
113;26.0;185.13481467174427
113;27.0;185.76628659355626
113;28.0;186.3531764425185
113;29.0;186.89566387479692
113;30.0;187.39396956539386
113;31.0;187.84835746218826
113;32.0;188.2591372971967
113;33.0;188.62666739149242
113;34.0;188.951357796353
113;35.0;189.23367382055548
113;36.0;189.4741400025703
113;37.0;189.6733445970832
113;38.0;189.83194465824252
113;39.0;189.9506718178661
113;40.0;190.03033887629957
113;41.0;190.07184734766204
113;42.0;190.07619613113226
113;43.0;190.04449151741844
113;44.0;189.97795878688626
113;45.0;189.8779557160825
113;46.0;189.74598838680245
113;47.0;189.58372979226635
113;48.0;189.39304186662025
113;49.0;189.17600173860797
113;50.0;188.9349332449083
113;51.0;188.67244505844167
113;52.0;188.39147722981193
113;53.0;188.0953585642869
113;54.0;187.78787815439867
113;55.0;187.47337570875212
113;56.0;187.1568573111281
113;57.0;186.84414634474783
113;58.0;186.5420843104702
113;59.0;186.2588046473761
113;60.0;186.00411743221832
113;61.0;185.79007046283644
113;62.0;185.63180791242505
113;63.0;185.5489712162704
113;64.0;185.56819811185517
113;65.0;185.72821871479985
113;66.0;186.09289133579705
113;67.0;186.80587226434838
113;68.0;188.13562385453653
113;69.0;189.43355742481126
113;70.0;190.67378769841025
113;71.0;191.8559368891779
113;72.0;192.97964490301888
113;73.0;194.0445694475866
113;74.0;195.0503861365487
113;75.0;195.99678858839806
113;76.0;196.88348851977977
113;77.0;197.71021583330528
113;78.0;198.47671869982605
113;79.0;199.18276363514371
113;80.0;199.82813557113138
113;81.0;200.41263792124548
113;82.0;200.93609264040785
113;83.0;201.39834027924041
113;84.0;201.7992400326343
113;85.0;202.13866978264124
113;86.0;202.416526135671
113;87.0;202.63272445398698
113;88.0;202.78719888148703
113;89.0;202.879902363764
113;90.0;202.91080357193096
114;-90.0;0.0
114;-89.0;0.0
114;-88.0;0.0
114;-87.0;0.0
114;-86.0;0.0
114;-85.0;0.0
114;-84.0;0.0
114;-83.0;0.0
114;-82.0;0.0
114;-81.0;0.0
114;-80.0;0.0
114;-79.0;0.0
114;-78.0;0.0
114;-77.0;0.0
114;-76.0;0.0
114;-75.0;0.0
114;-74.0;0.0
114;-73.0;0.0
114;-72.0;0.0
114;-71.0;0.0
114;-70.0;0.0
114;-69.0;0.0
114;-68.0;0.0
114;-67.0;0.10809489423009928
114;-66.0;0.9054369902417571
114;-65.0;2.069421853639454
114;-64.0;3.4802111698181246
114;-63.0;5.079508006085287
114;-62.0;6.830684976424421
114;-61.0;8.708001806302788
114;-60.0;10.692158825435435
114;-59.0;12.76805132369845
114;-58.0;14.923486678906423
114;-57.0;17.14838761821841
114;-56.0;19.43426655614219
114;-55.0;21.773862549215078
114;-54.0;24.160881432018325
114;-53.0;26.589804394469983
114;-52.0;29.05574361976839
114;-51.0;31.55433125728511
114;-50.0;34.08163260391703
114;-49.0;36.63407724275566
114;-48.0;39.20840374734707
114;-47.0;41.801614797730586
114;-46.0;44.41094039967186
114;-45.0;47.03380748852967
114;-44.0;49.66781461919962
114;-43.0;52.31071074779057
114;-42.0;54.960377334486985
114;-41.0;57.614813164002896
114;-40.0;60.272121406165446
114;-39.0;62.930498535555365
114;-38.0;65.58822480357003
114;-37.0;68.24365601431163
114;-36.0;70.8952164013554
114;-35.0;73.54139243865525
114;-34.0;76.1807274477706
114;-33.0;78.81181688687327
114;-32.0;81.43330422584229
114;-31.0;84.04387732711585
114;-30.0;86.64226526455417
114;-29.0;89.22723552294018
114;-28.0;91.79759152933111
114;-27.0;94.35217047461964
114;-26.0;96.88984138963569
114;-25.0;99.40950344513335
114;-24.0;101.9100844492322
114;-23.0;104.39053951945726
114;-22.0;106.84984990956072
114;-21.0;109.28702197389394
114;-20.0;111.70108625431583
114;-19.0;114.09109667652153
114;-18.0;116.45612984431493
114;-17.0;118.79528442176026
114;-16.0;121.10768059437657
114;-15.0;123.39245960160326
114;-14.0;125.64878333369681
114;-13.0;127.87583398703293
114;-12.0;130.07281377250465
114;-11.0;132.23894467233774
114;-10.0;134.37346824120547
114;-9.0;136.47564544801972
114;-8.0;138.54475655522202
114;-7.0;140.58010103279472
114;-6.0;142.5809975045742
114;-5.0;144.54678372477412
114;-4.0;146.47681658292615
114;-3.0;148.3704721357223
114;-2.0;150.22714566449744
114;-1.0;152.04625175733324
114;0.0;153.82722441499197
114;1.0;155.56951718010632
114;2.0;157.27260328926516
114;3.0;158.93597584784132
114;4.0;160.5591480276154
114;5.0;162.14165328745693
114;6.0;163.68304561753646
114;7.0;165.1828998077611
114;8.0;166.640811741353
114;9.0;168.05639871473298
114;10.0;169.42929978512635
114;11.0;170.75917614758453
114;12.0;172.04571154341605
114;13.0;173.28861270234745
114;14.0;174.48760982109422
114;15.0;175.6424570814232
114;16.0;176.75293321122956
114;17.0;177.81884209265152
114;18.0;178.8400134218039
114;19.0;179.81630342534427
114;20.0;180.74759563980226
114;21.0;181.63380176041667
114;22.0;182.47486256715777
114;23.0;183.27074893667728
114;24.0;184.02146295015686
114;25.0;184.72703910844052
114;26.0;185.38754566747278
114;27.0;186.0030861089671
114;28.0;186.5738007634444
114;29.0;187.0998686053688
114;30.0;187.58150924314774
114;31.0;188.01898513033805
114;32.0;188.41260402862682
114;33.0;188.7627217581684
114;34.0;189.06974527683428
114;35.0;189.33413613707623
114;36.0;189.55641437769364
114;37.0;189.73716291816666
114;38.0;189.87703253580503
114;39.0;189.97674752132227
114;40.0;190.03711212729854
114;41.0;190.05901794726685
114;42.0;190.04345239208908
114;43.0;189.99150846648902
114;44.0;189.90439609426554
114;45.0;189.78345529874346
114;46.0;189.6301716194636
114;47.0;189.44619424250058
114;48.0;189.23335744793113
114;49.0;188.9937061449323
114;50.0;188.72952648878174
114;51.0;188.44338287825283
114;52.0;188.13816305189698
114;53.0;187.8171335917344
114;54.0;187.4840089881009
114;55.0;187.14303865731551
114;56.0;186.79911816325088
114;57.0;186.45793376923598
114;58.0;186.12615404593694
114;59.0;185.81168991578446
114;60.0;185.52405787395034
114;61.0;185.2749058211618
114;62.0;185.07880996822266
114;63.0;184.95455786922184
114;64.0;184.92739422161603
114;65.0;185.03346752442278
114;66.0;185.33061265928654
114;67.0;185.9382228664609
114;68.0;187.17847461825954
114;69.0;188.46980488768097
114;70.0;189.70372542878565
114;71.0;190.87986037742334
114;72.0;191.99785147149552
114;73.0;193.05735816008442
114;74.0;194.0580577071892
114;75.0;194.99964529003373
114;76.0;195.88183409191888
114;77.0;196.70435538958978
114;78.0;197.46695863509103
114;79.0;198.16941153208677
114;80.0;198.81150010661952
114;81.0;199.39302877228968
114;82.0;199.91382038983204
114;83.0;200.37371632107508
114;84.0;200.7725764772629
114;85.0;201.11027936172812
114;86.0;201.38672210690072
114;87.0;201.60182050564262
114;88.0;201.75550903689785
114;89.0;201.84774088565086
114;90.0;201.87848488240195
115;-90.0;0.0
115;-89.0;0.0
115;-88.0;0.0
115;-87.0;0.0
115;-86.0;0.0
115;-85.0;0.0
115;-84.0;0.0
115;-83.0;0.0
115;-82.0;0.0
115;-81.0;0.0
115;-80.0;0.0
115;-79.0;0.0
115;-78.0;0.0
115;-77.0;0.0
115;-76.0;0.0
115;-75.0;0.0
115;-74.0;0.0
115;-73.0;0.0
115;-72.0;0.0
115;-71.0;0.0
115;-70.0;0.0
115;-69.0;0.0
115;-68.0;0.0
115;-67.0;0.21982912567135182
115;-66.0;1.107513415418423
115;-65.0;2.330605190239301
115;-64.0;3.787706914420825
115;-63.0;5.425766605275196
115;-62.0;7.210537989104089
115;-61.0;9.117605000630736
115;-60.0;11.12849555456811
115;-59.0;13.22866322488118
115;-58.0;15.406312911247092
115;-57.0;17.651662010530472
115;-56.0;19.956448265875505
115;-55.0;22.313587357472326
115;-54.0;24.71692638743418
115;-53.0;27.161061444161415
115;-52.0;29.641199494430484
115;-51.0;32.15305183155383
115;-50.0;34.69275053613107
115;-49.0;37.25678206761483
115;-48.0;39.841933836362806
115;-47.0;42.445250764458514
115;-46.0;45.0639996381776
115;-45.0;47.695639611816624
115;-44.0;50.33779762033958
115;-43.0;52.98824774726191
115;-42.0;55.64489380734326
115;-41.0;58.30575456305851
115;-40.0;60.96895111450004
115;-39.0;63.63269609477262
115;-38.0;66.29528437443092
115;-37.0;68.95508503433594
115;-36.0;71.61053441028547
115;-35.0;74.26013004769425
115;-34.0;76.90242543253613
115;-33.0;79.53602538726405
115;-32.0;82.1595820386669
115;-31.0;84.77179127950343
115;-30.0;87.37138965795633
115;-29.0;89.95715163901428
115;-28.0;92.52788719022936
115;-27.0;95.08243965124
115;-26.0;97.61968385225909
115;-25.0;100.13852445160269
115;-24.0;102.63789446644994
115;-23.0;105.1167539745063
115;-22.0;107.57408896720334
115;-21.0;110.00891033759034
115;-20.0;112.42025298823457
115;-19.0;114.80717504630098
115;-18.0;117.16875717458039
115;-17.0;119.50410196861698
115;-16.0;121.81233343128248
115;-15.0;124.09259651718799
115;-14.0;126.34405674023368
115;-13.0;128.56589983839288
115;-12.0;130.75733149052772
115;-11.0;132.91757708065214
115;-10.0;135.04588150560429
115;-9.0;137.14150902257717
115;-8.0;139.2037431333926
115;-7.0;141.2318865027922
115;-6.0;143.22526090837408
115;-5.0;145.18320722012183
115;-4.0;147.1050854077687
115;-3.0;148.9902745745078
115;-2.0;150.83817301581124
115;-1.0;152.64819830235842
115;0.0;154.41978738629487
115;1.0;156.15239673025977
115;2.0;157.8455024588268
115;3.0;159.4986005322077
115;4.0;161.11120694226983
115;5.0;162.6828579311244
115;6.0;164.21311023274865
115;7.0;165.70154133832068
115;8.0;167.1477497861692
115;9.0;168.55135547747577
115;10.0;169.9120000191207
115;11.0;171.22934709533152
115;12.0;172.50308287008912
115;13.0;173.73291642256595
115;14.0;174.91858021822418
115;15.0;176.0598306185925
115;16.0;177.15644843317583
115;17.0;178.2082395174391
115;18.0;179.21503542135417
115;19.0;180.17669409361665
115;20.0;181.09310064734154
115;21.0;181.96416819384285
115;22.0;182.78983875201217
115;23.0;183.57008424185565
115;24.0;184.30490757194593
115;25.0;184.99434383192727
115;26.0;185.6384616028121
115;27.0;186.23736439966171
115;28.0;186.79119226340376
115;29.0;187.30012352106698
115;30.0;187.7643767366695
115;31.0;188.1842128784842
115;32.0;188.55993773251757
115;33.0;188.8919045969169
115;34.0;189.18051729782974
115;35.0;189.42623357418407
115;36.0;189.62956888719827
115;37.0;189.7911007204941
115;38.0;189.91147344889154
115;39.0;189.99140386884676
115;40.0;190.03168750173538
115;41.0;190.03320580369277
115;42.0;189.996934443656
115;43.0;189.92395284617785
115;44.0;189.8154552395597
115;45.0;189.67276350567968
115;46.0;189.49734219938225
115;47.0;189.29081619770338
115;48.0;189.05499155989204
115;49.0;188.79188033858642
115;50.0;188.5037302956583
115;51.0;188.19306076520147
115;52.0;187.8627063038839
115;53.0;187.51587032572016
115;54.0;187.15619171292113
115;55.0;186.78782855308478
115;56.0;186.41556488444758
115;57.0;186.0449489926145
115;58.0;185.68247603036585
115;59.0;185.3358347122464
115;60.0;185.0142498985051
115;61.0;184.72897491589723
115;62.0;184.4940305512384
115;63.0;184.32737954505907
115;64.0;184.25294506749404
115;65.0;184.30449709685442
115;66.0;184.5346280652799
115;67.0;185.0442928427586
115;68.0;186.16551346222994
115;69.0;187.4498553885462
115;70.0;188.6770982730436
115;71.0;189.846868285651
115;72.0;190.95880910309063
115;73.0;192.01258201741794
115;74.0;193.00786603919514
115;75.0;193.9443579952676
115;76.0;194.82177262111347
115;77.0;195.63984264773808
115;78.0;196.39831888308643
115;79.0;197.09697028794986
115;80.0;197.7355840463423
115;81.0;198.31396563032663
115;82.0;198.8319388592694
115;83.0;199.28934595350745
115;84.0;199.6860475824088
115;85.0;200.02192290681432
115;86.0;200.29686961584662
115;87.0;200.5108039580746
115;88.0;200.66366076702516
115;89.0;200.75539348103345
115;90.0;200.7859710992811
116;-90.0;0.0
116;-89.0;0.0
116;-88.0;0.0
116;-87.0;0.0
116;-86.0;0.0
116;-85.0;0.0
116;-84.0;0.0
116;-83.0;0.0
116;-82.0;0.0
116;-81.0;0.0
116;-80.0;0.0
116;-79.0;0.0
116;-78.0;0.0
116;-77.0;0.0
116;-76.0;0.0
116;-75.0;0.0
116;-74.0;0.0
116;-73.0;0.0
116;-72.0;0.0
116;-71.0;0.0
116;-70.0;0.0
116;-69.0;0.0
116;-68.0;0.0
116;-67.0;0.35965313723674
116;-66.0;1.3315551541309516
116;-65.0;2.6128988658204126
116;-64.0;4.116383510935522
116;-63.0;5.7935533583669
116;-62.0;7.6123577618843585
116;-61.0;9.549635710814583
116;-60.0;11.587713247988397
116;-59.0;13.712588887155546
116;-58.0;15.912858997533787
116;-57.0;18.179033132693714
116;-56.0;20.503073642880796
116;-55.0;22.878073032778612
116;-54.0;25.298020342264866
116;-53.0;27.757627453959767
116;-52.0;30.252197105617352
116;-51.0;32.77752073972973
116;-50.0;35.329798203485815
116;-49.0;37.905573772242604
116;-48.0;40.5016845794589
116;-47.0;43.11521861878967
116;-46.0;45.74348022993931
116;-45.0;48.38396150463839
116;-44.0;51.03431842524018
116;-43.0;53.692350822538295
116;-42.0;56.355985442150605
116;-41.0;59.0232615608015
116;-40.0;61.69231870915957
116;-39.0;64.36138614636916
116;-38.0;67.02877379998402
116;-37.0;69.69286443865155
116;-36.0;72.35210688720805
116;-35.0;75.00501012749419
116;-34.0;77.65013815514764
116;-33.0;80.28610548436434
116;-32.0;82.91157321025682
116;-31.0;85.52524555283838
116;-30.0;88.12586681848113
116;-29.0;90.71221872445312
116;-28.0;93.28311804022916
116;-27.0;95.83741450601019
116;-26.0;98.37398899452973
116;-25.0;100.89175188696522
116;-24.0;103.38964163777433
116;-23.0;105.8666235066648
116;-22.0;108.32168843878804
116;-21.0;110.75385207670541
116;-20.0;113.16215388978041
116;-19.0;115.54565640845853
116;-18.0;117.90344455245655
116;-17.0;120.23462504322761
116;-16.0;122.53832589224105
116;-15.0;124.81369595763107
116;-14.0;127.059904562658
116;-13.0;129.27614117020406
116;-12.0;131.4616151082099
116;-11.0;133.6155553415629
116;-10.0;135.73721028648208
116;-9.0;137.82584766392213
116;-8.0;139.8807543889435
116;-7.0;141.9012364933778
116;-6.0;143.88661907946445
116;-5.0;145.836246302446
116;-4.0;147.74948138039875
116;-3.0;149.62570662983964
116;-2.0;151.46432352589588
116;-1.0;153.26475278605605
116;0.0;155.02643447673972
116;1.0;156.74882814213407
116;2.0;158.43141295494755
116;3.0;160.07368788893305
116;4.0;161.67517191323057
116;5.0;163.23540420877873
116;6.0;164.75394440725043
116;7.0;166.2303728531758
116;8.0;167.66429089013673
116;9.0;169.05532117214713
116;10.0;170.4031080015816
116;11.0;171.70731769527677
116;12.0;172.96763898072206
116;13.0;174.18378342456495
116;14.0;175.35548589600694
116;15.0;176.4825050680441
116;16.0;177.56462395993614
116;17.0;178.6016505247616
116;18.0;179.5934182864537
116;19.0;180.5397870313153
116;20.0;181.44064355969672
116;21.0;182.29590250429933
116;22.0;183.10550722245588
116;23.0;183.86943077075793
116;24.0;184.58767697156995
116;25.0;185.26028158231762
116;26.0;185.88731357999737
116;27.0;186.46887657516376
116;28.0;187.0051103717557
116;29.0;187.49619269158313
116;30.0;187.94234108517682
116;31.0;188.3438150540942
116;32.0;188.70091841377686
116;33.0;189.01400193079516
116;34.0;189.28346627396093
116;35.0;189.50976532552855
116;36.0;189.69340990679777
116;37.0;189.8349719821861
116;38.0;189.9350894176629
116;39.0;189.99447138383508
116;40.0;190.01390451161413
116;41.0;189.99425993013014
116;42.0;189.9365013435055
116;43.0;189.8416943367523
116;44.0;189.7110171433707
116;45.0;189.54577316086446
116;46.0;189.34740556896529
116;47.0;189.11751449383476
116;48.0;188.85787727684362
116;49.0;188.57047255851265
116;50.0;188.25750909094722
116;51.0;187.9214604662022
116;52.0;187.56510732414702
116;53.0;187.19158912816977
116;54.0;186.80446834295768
116;55.0;186.40781093134524
116;56.0;186.00628869700913
116;57.0;185.6053114598127
116;58.0;185.21120093137014
116;59.0;184.83142451272627
116;60.0;184.4749181102967
116;61.0;184.15254669246337
116;62.0;183.8777891247723
116;63.0;183.66781294457928
116;64.0;183.54528909789568
116;65.0;183.5417946707198
116;66.0;183.70532848260976
116;67.0;184.1227511712447
116;68.0;185.09644671972288
116;69.0;186.37341323469744
116;70.0;187.59360860256086
116;71.0;188.7566611399839
116;72.0;189.86221656989684
116;73.0;190.90993812940602
116;74.0;191.89950667237488
116;75.0;192.8306207666391
116;76.0;193.7029967858256
116;77.0;194.51636899574805
116;78.0;195.2704896353521
116;79.0;195.9651289921854
116;80.0;196.6000754723709
116;81.0;197.17513566505988
116;82.0;197.69013440134677
116;83.0;198.14491480762766
116;84.0;198.53933835338535
116;85.0;198.8732848933868
116;86.0;199.14665270428085
116;87.0;199.35935851558443
116;88.0;199.51133753504664
116;89.0;199.60254346838585
116;90.0;199.63294549280764
117;-90.0;0.0
117;-89.0;0.0
117;-88.0;0.0
117;-87.0;0.0
117;-86.0;0.0
117;-85.0;0.0
117;-84.0;0.0
117;-83.0;0.0
117;-82.0;0.0
117;-81.0;0.0
117;-80.0;0.0
117;-79.0;0.0
