#;S;Ts;a1;a2;a3;a4;a5;a6;airHeatCap;albedo;atm_press;azim;cfc_column;ch4_column;co2_atmpres_share;co2_column;distanceFromPlanetCenter;div_Ts;div_cfc;div_ch4;div_co2;div_nh3;emissivity;frozenCO2;h20_column;h20ice_column;height;height_diff;id_cell;latitude;location;longitude;merid_wind;n1;n2;n2_atmpres_share;n2_column;n3;n4;n5;n6;name;neigh;neighbours;next_step_co2_column;nextstep_cfc_column;nextstep_ch4_column;nextstep_nh3_column;nh3_column;o3_columnpres;pCFC;pCH4;pCO2;pN2;pNH3;ppH2O;prevTs;regolithCO2inv;sh;solarZenithAngle;spec;sunMarsDist;tCFC;tCH4;tCO2;tH2O;tN2;tNH3;temp;thermFluxToSpace;x;y;z;zonal_wind
1494;1.0;197.32181725085974;291;232;348;169;51;109;743.017761;0.124189;534.275391;[51,109,169,232,291,348];0.0;0.0;0.964253;142.86517508752084;3393675.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.009291;0.000247;953.77771;-216.77580516666663;1495;-25.9739;{49.174801,-25.9739,0.0};49.174801;-2.792691;1481;1482;0.01666;1.550806;1494;1496;1509;1510;'cell1494';[1509,1510,1496,1482,1481,1494];[cell[1480],cell[1481],cell[1493],cell[1495],cell[1508],cell[1509]];142.86517508752084;0.0;0.0;0.0;0.0;0.000001;0.0;0.0;0.0051962693481728;0.0000577017693256;0.0;0.0000003548860888;197.281326;1000.0;polygon ([{47.3140505,-25.314,0.0},{51.0876505,-26.5544995,0.0},{50.6567,-24.90115,0.0},{49.5618495,-27.661250000000003,0.0},{48.7931995,-24.2898505,0.0},{47.6473505,-27.029249999999998,0.0},{47.3140505,-25.314,0.0}]);154.026108;0;1.557781;0.0;0.0;0.00000886118863483;0.0;0.0;0.0;197.281326;79.082153;0.680275;0.58772;-0.437962;-0.910782
1982;1.0;187.866512535221;154;98;223;41;335;283;730.684082;0.172233;490.756958;[41,98,154,223,283,335];0.0;0.0;0.964101;130.94163958885756;3388211.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004914;0.00081;1929.71167;-217.2863974999999;1983;-47.024799;{169.149994,-47.024799,0.0};169.149994;-0.68175;1964;1965;0.016759;1.420675;1982;1984;2003;2009;'cell1982';[1984,1965,1964,1982,2009,2003];[cell[1963],cell[1964],cell[1981],cell[1983],cell[2002],cell[2008]];130.94163958885756;0.0;0.0;0.0;0.0;0.000004;0.0;0.0;0.0047730510554816;0.00005285990713;0.0;0.0000002129763024;187.826981;1000.0;polygon ([{170.270996,-48.564249000000004,0.0},{166.5414965,-46.597349,0.0},{168.13150050000002,-45.477449,0.0},{170.6729965,-45.8064995,0.0},{167.486496,-48.2016505,0.0},{171.840996,-47.2852495,0.0},{170.270996,-48.564249000000004,0.0}]);132.975204;0;1.557781;0.0;0.0;0.00000851661632269;0.0;0.0;0.0;187.826981;64.386032;0.128314;-0.669497;-0.731648;-0.693125
1876;1.0;156.58009396945346;283;230;153;82;342;33;686.959717;0.19289;443.28299;[33,82,153,230,283,342];0.0;0.0;0.955999;119.2113585793275;3381037.75;0.0;0.0;0.0;0.00000000576499151;0.0;1.792402;0.00112359566510049;0.001651;0.003251;2141.002686;-217.47340949999978;1877;-81.293602;{111.588997,-81.293602,0.0};111.588997;-2.771213;1786;1787;0.020588;1.255929;1865;1878;1890;1891;'cell1876';[1891,1878,1865,1787,1786,1890];[cell[1785],cell[1786],cell[1864],cell[1877],cell[1889],cell[1890]];119.2113585793275;0.0;0.0;0.0;0.0;0.000015;0.0;0.0;0.0043168974510452;0.0000467301038604;0.0;0.0000001823916552;156.529465;1000.0;polygon ([{100.7944985,-80.88920200000001,0.0},{117.182499,-79.75505050000001,0.0},{108.6779975,-79.7591515,0.0},{122.807995,-81.0526505,0.0},{117.5065005,-82.7365495,0.0},{100.7944985,-82.475052,0.0},{100.7944985,-80.88920200000001,0.0}]);98.706398;0;1.557781;0.0;0.0;0.0000081605070453;0.0;0.0;0.0;156.529465;31.876503;0.140752;-0.055695;-0.988477;-0.293385
3815;1.0;191.54181503449792;316;8;247;190;65;134;735.523865;0.161673;474.509583;[8,65,134,190,247,316];0.0;0.0;0.964049;126.52199575757393;3393114.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006013;0.000102;2223.641357;-217.64743999999996;3816;-30.745501;{-167.054993,-30.745501,0.0};-167.054993;0.02586;2396;2401;0.016776;1.382298;3814;3817;3819;3820;'cell3815';[2401,3819,3820,3817,3814,2396];[cell[2395],cell[2400],cell[3813],cell[3816],cell[3818],cell[3819]];126.52199575757393;0.0;0.0;0.0;0.0;0.000001;0.0;0.0;0.0046145074254636;0.0000514319910648;0.0;0.000000227524474;191.50206;1000.0;polygon ([{-168.38149299999998,-29.553850500000003,0.0},{-165.649498,-31.9030505,0.0},{-165.3604965,-30.0696005,0.0},{-167.4509965,-32.570451,0.0},{-168.7929995,-31.378751,0.0},{-166.74399599999998,-28.91045,0.0},{-168.38149299999998,-29.553850500000003,0.0}]);149.254501;0;1.557781;0.0;0.0;0.00000838456912033;0.0;0.0;0.0;191.50206;69.580597;-0.192529;-0.837604;-0.511225;-1.859043
2401;1.0;195.21268935368235;239;292;180;121;0;68;740.292297;0.235774;543.209961;[0,68,121,180,239,292];0.0;0.0;0.963377;145.09649417479423;3394809.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.007525;0.000117;769.132507;-217.7509813333333;2402;-15.8587;{180.0,-15.8587,0.0};180.0;1.884459;2207;2212;0.017093;1.598033;2397;2403;2408;2409;'cell2401';[2408,2409,2403,2397,2207,2212];[cell[2206],cell[2211],cell[2396],cell[2402],cell[2407],cell[2408]];145.09649417479423;0.0;0.0;0.0;0.0;0.000001;0.0;0.0;0.0052843535413924;0.0000594589726508;0.0;0.0000002843404792;195.174652;1000.0;polygon ([{178.35199749999998,-16.8247005,0.0},{178.3675005,-15.2091,0.0},{180.0,-17.4446,0.0},{1.648002500000004,-16.8247005,0.0},{180.0,-14.27285,0.0},{1.6324994999999944,-15.2091,0.0},{178.35199749999998,-16.8247005,0.0}]);164.141296;0;1.557781;0.0;0.0;0.00000892390731896;0.0;0.0;0.0;195.174652;70.619957;0.0;-0.961938;-0.273267;-3.088212
1918;1.0;159.10081900504903;286;233;169;97;351;43;690.563171;0.183694;459.433136;[43,97,169,233,286,351];0.0;0.0;0.96108;123.33989344945128;3382113.0;0.0;0.0;0.0;0.00000000852646507;0.0;0.0;0.00012560853559373;0.002408;0.002722;1902.573853;-218.1078903333334;1919;-71.916298;{100.156998,-71.916298,0.0};100.156998;-3.264651;1783;1784;0.018208;1.288332;1904;1920;1935;1936;'cell1918';[1936,1920,1904,1784,1783,1935];[cell[1782],cell[1783],cell[1903],cell[1919],cell[1934],cell[1935]];123.33989344945128;0.0;0.0;0.0;0.0;0.000015;0.0;0.0;0.0044725472971808;0.0000479357417232;0.0;0.000000190874988;159.061539;1000.0;polygon ([{95.078499,-71.442898,0.0},{103.96849850000001,-70.56575000000001,0.0},{99.381298,-70.322899,0.0},{105.61649700000001,-72.1161995,0.0},{101.2630005,-73.5014495,0.0},{95.078499,-73.028797,0.0},{95.078499,-71.442898,0.0}]);108.083702;0;1.557781;0.0;0.0;0.00000828793280798;0.0;0.0;0.0;159.061539;34.052559;0.305542;-0.054738;-0.950604;2.381212
906;1.0;174.52379318257277;306;245;10;191;68;126;712.584106;0.293489;563.061646;[10,68,126,191,245,306];0.0;0.0;0.963741;150.11453699788518;3394129.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.008616;0.000303;241.066437;-218.31736283333333;907;21.233101;{44.782501,21.233101,0.0};44.782501;1.742449;892;893;0.016953;1.649794;906;908;922;923;'cell906';[906,922,923,908,893,892];[cell[891],cell[892],cell[905],cell[907],cell[921],cell[922]];150.11453699788518;0.0;0.0;0.0;0.0;0.000001;0.0;0.0;0.0054744520067804;0.0000613848752344;0.0;0.0000003318545844;174.487335;1000.0;polygon ([{43.31295,22.20975,0.0},{46.217600000000004,20.2398005,0.0},{46.5970495,21.919451000000002,0.0},{44.4423505,19.528550000000003,0.0},{45.117900500000005,22.943600500000002,0.0},{43.0197505,20.476701,0.0},{43.31295,22.20975,0.0}]);158.766907;0;1.557781;0.0;0.0;0.00000906306263259;0.0;0.0;0.0;174.487335;51.127617;0.656598;0.661602;0.362164;-2.661084
2064;1.0;194.81362105153917;122;187;241;303;58;5;739.774109;0.208123;495.194702;[5,58,122,187,241,303];0.0;0.0;0.963217;131.91658673796007;3396155.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006628;0.000195;1883.108154;-218.4001256666667;2065;-16.3127;{145.472,-16.3127,0.0};145.472;-1.659479;2053;2064;0.017157;1.458272;2077;2078;2243;2253;'cell2064';[2253,2243,2053,2064,2077,2078];[cell[2052],cell[2063],cell[2076],cell[2077],cell[2242],cell[2252]];131.91658673796007;0.0;0.0;0.0;0.0;0.000001;0.0;0.0;0.0048136974934964;0.0000542588012672;0.0;0.0000002538674548;194.774902;1000.0;polygon ([{146.8775025,-17.15635,0.0},{145.24900050000002,-18.081,0.0},{143.81649750000003,-17.1949005,0.0},{144.09050000000002,-15.45075,0.0},{147.036499,-15.36635,0.0},{145.625,-14.5083,0.0},{146.8775025,-17.15635,0.0}]);163.687302;0;1.557781;0.0;0.0;0.00000854541673427;0.0;0.0;0.0;194.774902;74.22126;0.543996;-0.79068;-0.280879;-0.666292
1230;1.0;199.19105217952546;336;29;270;210;90;155;745.402161;0.149436;506.20105;[29,90,155,210,270,336];0.0;0.0;0.963654;135.04316406228426;3397755.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.007452;0.000345;1535.237183;-219.1677961666666;1231;-3.19276;{81.896004,-3.19276,0.0};81.896004;-1.238439;1035;1044;0.016936;1.478407;1225;1232;1238;1239;'cell1230';[1044,1238,1239,1232,1225,1035];[cell[1034],cell[1043],cell[1224],cell[1231],cell[1237],cell[1238]];135.04316406228426;0.0;0.0;0.0;0.0;0.000001;0.0;0.0;0.0049253974992664;0.0000550079762932;0.0;0.0000002901076572;199.151047;1000.0;polygon ([{81.190403,-1.59638,0.0},{82.63105,-4.78222,0.0},{83.516552,-3.1975049999999996,0.0},{80.97380100000001,-4.769995,0.0},{80.2760505,-3.185735,0.0},{82.776253,-1.59638,0.0},{81.190403,-1.59638,0.0}]);176.807236;0;1.557781;0.0;0.0;0.00000863700298688;0.0;0.0;0.0;199.151047;80.489685;0.988477;0.140752;-0.055695;-1.592494
2471;1.0;178.94360495093844;241;179;300;121;359;60;718.677917;0.278205;641.436157;[60,121,179,241,300,359];0.0;0.0;0.963387;171.06220095695005;3394204.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.009533;0.00034;-1151.070557;-219.63878333333332;2472;-5.28658;{-158.031998,-5.28658,0.0};-158.031998;-1.52457;2459;2460;0.017114;1.888617;2471;2473;2485;2486;'cell2471';[2486,2473,2460,2459,2471,2485];[cell[2458],cell[2459],cell[2470],cell[2472],cell[2484],cell[2485]];171.06220095695005;0.0;0.0;0.0;0.0;0.000001;0.0;0.0;0.0062379407592928;0.0000702709058892;0.0;0.0000003673506348;178.906708;1000.0;polygon ([{-159.5434955,-6.130105,0.0},{-156.536499,-4.422295,0.0},{-158.054497,-3.524615,0.0},{-156.4974975,-6.1998,0.0},{-159.571999,-4.387305,0.0},{-157.9869995,-7.04651,0.0},{-159.5434955,-6.130105,0.0}]);174.713425;0;1.557781;0.0;0.0;0.00000961819101841;0.0;0.0;0.0;178.906708;57.327888;-0.372492;-0.92345;-0.092137;-2.216777
1969;1.0;169.8174461044905;286;232;173;100;45;354;705.965027;0.166775;471.206024;[45,100,173,232,286,354];0.0;0.0;0.964738;126.32224479640328;3384202.0;0.0;0.0;0.0;0.0000000342242953;0.0;0.0;0.0000002023044179;0.003125;0.002061;1863.811523;-225.62982150000008;1970;-62.333199;{96.580704,-62.333199,0.0};96.580704;-2.863061;1780;1781;0.016491;1.321887;1952;1971;2159;2178;'cell1969';[2159,1971,1952,1781,1780,2178];[cell[1779],cell[1780],cell[1951],cell[1970],cell[2158],cell[2177]];126.32224479640328;0.0;0.0;0.0;0.0;0.000011;0.0;0.0;0.004586818608564;0.0000491842427412;0.0;0.0000001929586136;169.777802;1000.0;polygon ([{93.290352,-61.8937495,0.0},{96.2336005,-60.731749,0.0},{99.300854,-61.016449,0.0},{100.03335200000001,-62.612999,0.0},{97.020302,-63.933448999999996,0.0},{93.290352,-63.47959899999999,0.0},{93.290352,-61.8937495,0.0}]);117.666801;0;1.557781;0.0;0.0;0.00000837854217367;0.0;0.0;0.0;169.777802;44.233551;0.46127;-0.053213;-0.885663;1.355914
498;1.0;195.4850337566863;302;243;356;177;64;122;740.655212;0.237946;697.671143;[64,122,177,243,302,356];0.0;0.0;0.96413;186.19600238619196;3390694.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.009645;0.000071;-2206.373535;-225.72493516666646;499;22.3151;{-16.500099,22.3151,0.0};-16.500099;0.658587;484;485;0.01673;2.031325;498;500;514;515;'cell498';[514,515,500,485,484,498];[cell[483],cell[484],cell[497],cell[499],cell[513],cell[514]];186.19600238619196;0.0;0.0;0.0;0.0;0.000002;0.0;0.0;0.0067840084267168;0.00007558072807;0.0;0.0000003615090416;195.447052;1000.0;polygon ([{-18.1951495,23.3003505,0.0},{-14.8251995,21.332900000000002,0.0},{-14.918699499999999,23.0166505,0.0},{-16.392699,20.609350499999998,0.0},{-16.632899000000002,24.014850000000003,0.0},{-18.0487995,21.580350000000003,0.0},{-18.1951495,23.3003505,0.0}]);157.684906;0;1.557781;0.0;0.0;0.00000999651206993;0.0;0.0;0.0;195.447052;78.040207;-0.262747;0.887013;0.3797;-2.649306
955;1.0;189.6906554483692;309;252;15;195;75;130;733.094299;0.224891;539.813782;[15,75,130,195,252,309];0.0;0.0;0.963789;143.95064436360528;3394597.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.008338;0.000245;712.390503;-225.84952799999996;956;21.6567;{55.022099,21.6567,0.0};55.022099;0.751054;938;939;0.016903;1.57921;955;957;974;975;'cell955';[955,974,975,957,939,938];[cell[937],cell[938],cell[954],cell[956],cell[973],cell[974]];143.95064436360528;0.0;0.0;0.0;0.0;0.000001;0.0;0.0;0.0052492630538324;0.000058758613996;0.0;0.0000003193528308;189.652344;1000.0;polygon ([{53.580349,22.74255,0.0},{56.42915,20.561750500000002,0.0},{56.924149,22.1414005,0.0},{54.567049499999996,20.041249999999998,0.0},{55.488699,23.274,0.0},{53.1584,21.091950500000003,0.0},{53.580349,22.74255,0.0}]);158.343307;0;1.557781;0.0;0.0;0.00000889176554135;0.0;0.0;0.0;189.652344;67.61763;0.761535;0.532796;0.369044;-1.890253
3526;1.0;169.82203630614327;91;31;157;337;213;271;705.99231;0.287901;319.253418;[31,91,157,213,271,337];0.0;0.0;0.963601;85.2388374885544;3403706.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004017;0.001073;6810.740723;-225.93839566666625;3527;-6.31353;{-103.260002,-6.31353,0.0};-103.260002;0.374156;3511;3512;0.01702;0.937667;3526;3528;3543;3544;'cell3526';[3512,3511,3526,3543,3544,3528];[cell[3510],cell[3511],cell[3525],cell[3527],cell[3542],cell[3543]];85.2388374885544;0.0;0.0;0.0;0.0;0.000001;0.0;0.0;0.0031051699691836;0.0000348883386692;0.0;0.000000189386684;169.785416;1000.0;polygon ([{-101.604202,-6.33038,0.0},{-104.9140015,-6.292335,0.0},{-104.2665025,-7.85579,0.0},{-103.9210015,-4.73692,0.0},{-102.573002,-7.885465,0.0},{-102.302002,-4.74612,0.0},{-101.604202,-6.33038,0.0}]);173.686478;0;1.557781;0.0;0.0;0.00000700516100969;0.0;0.0;0.0;169.785416;42.57077;-0.967436;-0.22798;-0.109969;2.208415
1864;1.0;156.3090095176404;279;223;133;67;333;22;686.563965;0.205239;411.882233;[22,67,133,223,279,333];0.0;0.0;0.954925;110.89496662687797;3381427.0;0.0;0.0;0.0;0.00000000560871375;0.0;4.473721;0.00145996476667865;0.001402;0.00299;2750.708008;-226.3970135;1865;-84.179497;{123.424004,-84.179497,0.0};123.424004;-3.174985;1787;1788;0.021091;1.167498;1854;1866;1877;1878;'cell1864';[1878,1866,1854,1788,1787,1877];[cell[1786],cell[1787],cell[1853],cell[1865],cell[1876],cell[1877]];110.89496662687797;0.0;0.0;0.0;0.0;0.000014;0.0;0.0;0.0040156090588756;0.0000434397985848;0.0;0.0000001634157792;156.241592;1000.0;polygon ([{106.712002,-83.91799950000001,0.0},{128.72549850000001,-82.495598,0.0},{117.5065005,-82.7365495,0.0},{138.04249950000002,-83.4929465,0.0},{138.318005,-85.29319749999999,0.0},{106.712002,-85.50389849999999,0.0},{106.712002,-83.91799950000001,0.0}]);95.820503;0;1.557781;0.0;0.0;0.00000789631315087;0.0;0.0;0.0;156.241592;31.78857;0.084639;-0.055861;-0.994845;0.63558
2840;1.0;149.84935384198218;130;81;180;230;279;0;676.419373;0.253062;757.497742;[0,81,130,180,230,279];0.0;0.0;0.966859;204.7917167430019;3374634.25;0.0;0.0;0.0;0.00000000014518296;0.0;5.295675;0.02621978271928743;0.000013;0.008055;-3722.190186;-226.46264600000018;2841;83.656502;{-90.0,83.656502,0.0};-90.0;-1.653674;41;49;0.0155;2.184245;2833;2840;2849;2850;'cell2840';[2850,49,41,2833,2840,2849];[cell[40],cell[48],cell[2832],cell[2839],cell[2848],cell[2849]];204.7917167430019;0.0;0.0;0.0;0.0;0.000049;0.0;0.0;0.007392246161358;0.000081270514262;0.0;0.0000003001909168;149.783142;1000.0;polygon ([{-79.20565049999999,82.475052,0.0},{-73.287901,83.91799950000001,0.0},{-90.0,82.070652,0.0},{-100.7944985,82.475052,0.0},{-106.712002,83.91799950000001,0.0},{-90.0,85.242401,0.0},{-79.20565049999999,82.475052,0.0}]);96.343498;0;1.557781;0.0;0.0;0.00001043910472514;0.0;0.0;0.0;149.783142;24.318195;-0.110489;0.0;0.993877;1.125812
1088;1.0;202.7396807957595;270;208;334;155;29;90;749.909851;0.238217;625.316284;[29,90,155,208,270,334];0.0;0.0;0.963881;167.87228423214867;3395303.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.009243;0.000442;-815.849854;-226.57262116666664;1089;3.20225;{94.8629,3.20225,0.0};94.8629;3.672797;1076;1077;0.016831;1.826931;1088;1090;1102;1103;'cell1088';[1102,1103,1090,1077,1076,1088];[cell[1075],cell[1076],cell[1087],cell[1089],cell[1101],cell[1102]];167.87228423214867;0.0;0.0;0.0;0.0;0.000002;0.0;0.0;0.0060951114242664;0.0000679757178756;0.0;0.000000360355606;202.701706;1000.0;polygon ([{93.24200049999999,3.20464,0.0},{96.483448,3.1975049999999996,0.0},{95.748402,4.7869649999999995,0.0},{95.60319899999999,1.601125,0.0},{94.090149,4.794375,0.0},{94.0173,1.601125,0.0},{93.24200049999999,3.20464,0.0}]);176.797745;0;1.557781;0.0;0.0;0.00000953614684694;0.0;0.0;0.0;202.701706;85.755371;0.994845;-0.084639;0.055861;-1.643991
417;1.0;205.72062983902242;303;237;0;181;57;123;753.636475;0.146044;633.643738;[0,57,123,181,237,303];0.0;0.0;0.963361;169.27719683984034;3394403.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.009364;0.000358;-935.120239;-226.7111856666667;418;-1.83684;{-39.493,-1.83684,0.0};-39.493;-2.255261;411;412;0.017073;1.864499;417;419;425;426;'cell417';[417,425,426,419,412,411];[cell[410],cell[411],cell[416],cell[418],cell[424],cell[425]];169.27719683984034;0.0;0.0;0.0;0.0;0.000002;0.0;0.0;0.0061678586075584;0.0000693735329924;0.0;0.0000003617322872;205.680557;1000.0;polygon ([{-40.8861505,-0.91842,0.0},{-38.089599500000006,-2.74647,0.0},{-38.0701505,-0.91842,0.0},{-39.535101,-3.672785,0.0},{-39.493,0.0,0.0},{-40.9086,-2.76233,0.0},{-40.8861505,-0.91842,0.0}]);178.163162;0;1.557781;0.0;0.0;0.00000957238474154;0.0;0.0;0.0;205.680557;88.609917;-0.635657;0.771306;-0.032053;2.61928
2243;1.0;197.15784425005697;184;120;238;58;301;3;742.793945;0.223245;548.67865;[3,58,120,184,238,301];0.0;0.0;0.963133;146.74459771265109;3395490.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.007321;0.000232;751.955444;-227.35769100000007;2244;-12.535;{151.720001,-12.535,0.0};151.720001;2.291671;2234;2235;0.017195;1.61945;2243;2245;2254;2255;'cell2243';[2255,2245,2235,2234,2243,2254];[cell[2233],cell[2234],cell[2242],cell[2244],cell[2253],cell[2254]];146.74459771265109;0.0;0.0;0.0;0.0;0.000001;0.0;0.0;0.0053383776743264;0.00006025584782;0.0;0.0000002810290028;197.119492;1000.0;polygon ([{151.595497,-14.31625,0.0},{151.810501,-10.74826,0.0},{150.2799985,-11.68085,0.0},{153.276001,-11.59855,0.0},{150.16049950000001,-13.4775,0.0},{153.181503,-13.3687,0.0},{151.595497,-14.31625,0.0}]);167.464996;0;1.557781;0.0;0.0;0.00000896989602671;0.0;0.0;0.0;197.119492;76.497108;0.462492;-0.859649;-0.217036;1.229256
3507;1.0;195.4467589312546;90;31;152;334;212;271;740.595947;0.242895;342.9263;[31,90,152,212,271,334];0.0;0.0;0.963425;91.62557464174616;3401358.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004763;0.00075;5904.23584;-227.5357260000002;3508;-15.76;{-95.372299,-15.76,0.0};-95.372299;-4.606757;3493;3494;0.017047;1.008486;3507;3509;3523;3524;'cell3507';[3494,3493,3507,3523,3524,3509];[cell[3492],cell[3493],cell[3506],cell[3508],cell[3522],cell[3523]];91.62557464174616;0.0;0.0;0.0;0.0;0.000001;0.0;0.0;0.0033364602243796;0.0000375233436936;0.0;0.0000002051254988;195.408905;1000.0;polygon ([{-93.581749,-15.774000000000001,0.0},{-97.1609495,-15.73225,0.0},{-96.370548,-17.2798005,0.0},{-96.1717985,-14.2009,0.0},{-94.52914799999999,-17.30605,0.0},{-94.42950049999999,-14.21695,0.0},{-93.581749,-15.774000000000001,0.0}]);164.240005;0;1.557781;0.0;0.0;0.0000072393369767;0.0;0.0;0.0;195.408905;69.915672;-0.95818;-0.090108;-0.271608;1.541865
1505;1.0;197.52555960856574;292;234;346;166;53;110;743.27948;0.205186;460.879669;[53,110,166,234,292,346];0.0;0.0;0.964106;122.98355121638053;3397776.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.007451;0.0003;2610.255371;-227.9900310000002;1506;-13.9493;{49.6329,-13.9493,0.0};49.6329;-0.436111;1491;1492;0.016725;1.339599;1505;1507;1521;1522;'cell1505';[1521,1522,1507,1492,1491,1505];[cell[1490],cell[1491],cell[1504],cell[1506],cell[1520],cell[1521]];122.98355121638053;0.0;0.0;0.0;0.0;0.000001;0.0;0.0;0.004481760345432;0.0000498432637524;0.0;0.0000002883961076;197.486771;1000.0;polygon ([{47.877899,-13.25625,0.0},{51.425349999999995,-14.5749,0.0},{50.982549500000005,-12.966,0.0},{50.047349999999994,-15.5914,0.0},{49.217149500000005,-12.312999999999999,0.0},{48.2623995,-14.9238,0.0},{47.877899,-13.25625,0.0}]);166.050705;0;1.557781;0.0;0.0;0.00000827702697081;0.0;0.0;0.0;197.486771;75.416992;0.739441;0.628582;-0.241064;-4.574521
1962;1.0;185.09435407542927;157;99;224;41;285;338;726.991943;0.161527;487.907135;[41,99,157,224,285,338];0.0;0.0;0.964113;130.36731021468657;3386633.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004107;0.001429;1947.712402;-228.16550650000005;1963;-52.5784;{167.916,-52.5784,0.0};167.916;-1.489376;1945;1946;0.016758;1.405728;1962;1964;1981;1982;'cell1962';[1964,1946,1945,1962,1981,1982];[cell[1944],cell[1945],cell[1961],cell[1963],cell[1980],cell[1981]];130.36731021468657;0.0;0.0;0.0;0.0;0.000006;0.0;0.0;0.0047457982744464;0.0000523037651328;0.0;0.0000002059812736;185.054596;1000.0;polygon ([{169.0960005,-54.169649500000006,0.0},{166.86949900000002,-50.978451,0.0},{165.044502,-52.105551000000006,0.0},{169.653999,-51.3410495,0.0},{165.980499,-53.7639505,0.0},{170.905502,-52.868,0.0},{169.0960005,-54.169649500000006,0.0}]);127.4216;0;1.557781;0.0;0.0;0.00000849959563821;0.0;0.0;0.0;185.054596;60.18005;0.127214;-0.59421;-0.794186;1.034974
3080;1.0;187.4820609032532;170;117;56;350;235;295;730.177612;0.275363;632.237061;[56,117,170,235,295,350];0.0;0.0;0.963933;169.4750538249495;3393451.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.009508;0.000142;-961.16864;-228.24684666666678;3081;16.268499;{139.352997,16.268499,0.0};139.352997;-5.768618;2375;2376;0.016849;1.85641;3070;3082;3093;3094;'cell3080';[3070,2376,2375,3093,3094,3082];[cell[2374],cell[2375],cell[3069],cell[3081],cell[3092],cell[3093]];169.4750538249495;0.0;0.0;0.0;0.0;0.000001;0.0;0.0;0.0061688867651692;0.000069072560716;0.0;0.00000035905334;187.445084;1000.0;polygon ([{139.67150099999998,14.550749499999998,0.0},{137.625496,17.046249,0.0},{137.97299950000001,15.3486495,0.0},{139.0479965,17.9944,0.0},{140.75699600000002,17.1728,0.0},{141.0309985,15.428649499999999,0.0},{139.67150099999998,14.550749499999998,0.0}]);163.731506;0;1.557781;0.0;0.0;0.00000957747502152;0.0;0.0;0.0;187.445084;66.324066;0.62532;-0.728352;0.280139;-7.49515
228;1.0;174.66208667766728;338;270;38;218;94;159;712.772766;0.268108;551.023499;[38,94,159,218,270,338];0.0;0.0;0.964111;147.46348043733383;3388507.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005188;0.00101;396.335236;-228.61975783333332;229;41.720699;{-70.498001,41.720699,0.0};-70.498001;1.456912;222;223;0.016776;1.611298;228;230;236;237;'cell228';[228,236,237,230,223,222];[cell[221],cell[222],cell[227],cell[229],cell[235],cell[236]];147.46348043733383;0.0;0.0;0.0;0.0;0.000006;0.0;0.0;0.0053641974790628;0.0000599525314648;0.0;0.0000002306127048;174.624908;1000.0;polygon ([{-71.337101,43.21735,0.0},{-72.80969999999999,41.71965,0.0},{-68.936001,43.159799500000005,0.0},{-71.96735000000001,40.2697505,0.0},{-68.1889,41.60714900000001,0.0},{-69.730152,40.2131995,0.0},{-71.337101,43.21735,0.0}]);138.279297;0;1.557781;0.0;0.0;0.00000898986756838;0.0;0.0;0.0;174.624908;50.95121;-0.703577;0.249177;0.6655;4.015092
3824;1.0;189.88273673470573;312;245;7;188;63;130;733.346008;0.143874;472.722412;[7,63,130,188,245,312];0.0;0.0;0.964054;126.25065080350812;3391927.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005695;0.000125;2272.422119;-228.95039866666653;3825;-35.297798;{-161.261002,-35.297798,0.0};-161.261002;-0.700497;3820;3821;0.016779;1.375783;3824;3826;3830;3831;'cell3824';[3824,3830,3831,3826,3821,3820];[cell[3819],cell[3820],cell[3823],cell[3825],cell[3829],cell[3830]];126.25065080350812;0.0;0.0;0.0;0.0;0.000002;0.0;0.0;0.0045972316019152;0.0000511895835508;0.0;0.000000216548232;189.842621;1000.0;polygon ([{-162.7525025,-34.179199,0.0},{-159.6750035,-36.3718985,0.0},{-159.4540025,-34.543899499999995,0.0},{-161.602501,-37.1216985,0.0},{-161.001503,-33.4664995,0.0},{-163.12550349999998,-36.003948,0.0},{-162.7525025,-34.179199,0.0}]);144.702209;0;1.557781;0.0;0.0;0.00000837638075389;0.0;0.0;0.0;189.842621;66.850235;-0.262198;-0.772896;-0.577827;-1.140812
