#;OMEGA;insol;kat;lat;location;name;sollon;zachSlonca
231;46.7171947552157;13.68652523994828;21.595209468768765;-60.0;{35.12461976679254,45.28830148053413,0.0};'xxx231';120.0;0.6855999137363828
232;61.85312787741917;38.206065588598605;21.595209468768765;-50.0;{40.54553624768125,81.22720803970624,0.0};'xxx232';120.0;0.4717333675820149
233;70.60116862964746;64.96189342995753;21.595209468768765;-40.0;{48.61353458200228,69.98914367687446,0.0};'xxx233';120.0;0.33214189343489964
234;76.78926337166352;91.55069275397348;21.595209468768765;-30.0;{3.1590093686897913,65.8888387469387,0.0};'xxx234';120.0;0.22853330457879434
235;81.71652448976593;116.55109410741892;21.595209468768765;-20.0;{32.61053200599658,29.881326909182427,0.0};'xxx235';120.0;0.14407080908081055
236;85.99774488047973;138.92234209250483;21.595209468768765;-10.0;{65.46303873760785,9.188269237791092,0.0};'xxx236';120.0;0.0697957370735576
237;90.0;157.85584982621447;21.595209468768765;0.0;{46.15090059844117,61.646267360087116,0.0};'xxx237';120.0;-0.0
238;94.00225511952029;172.73854931994376;21.595209468768765;10.0;{15.21736110245696,88.86018602609457,0.0};'xxx238';120.0;-0.0697957370735576
239;98.28347551023408;183.15602021751758;21.595209468768765;20.0;{79.98270005452514,3.211107124734369,0.0};'xxx239';120.0;-0.14407080908081055
240;103.21073662833649;188.92058077059525;21.595209468768765;30.0;{69.470068994923,98.95413242805503,0.0};'xxx240';120.0;-0.22853330457879434
241;109.39883137035255;190.13820857725818;21.595209468768765;40.0;{42.45776141181331,45.66921170759852,0.0};'xxx241';120.0;-0.33214189343489964
242;118.14687212258085;187.38538887309917;21.595209468768765;50.0;{13.432174009364605,82.17455528189197,0.0};'xxx242';120.0;-0.4717333675820149
243;133.28280524478433;182.3361184120292;21.595209468768765;60.0;{20.66287052585185,1.9655009121850031,0.0};'xxx243';120.0;-0.6855999137363828
244;180.0;182.99553051193948;21.595209468768765;70.0;{60.30807106444325,2.3791250725061275,0.0};'xxx244';120.0;-1.08753754424484
245;180.0;191.7812412573992;21.595209468768765;80.0;{0.46598589798145795,87.0184417926206,0.0};'xxx245';120.0;-2.244870825563237
246;180.0;194.73977306718723;21.595209468768765;90.0;{28.149084260350065,44.60659028201361,0.0};'xxx246';120.0;-2267.94623582015
247;0.0;0.0;19.102084233614836;-90.0;{40.15226985064271,57.72889471254816,0.0};'xxx247';130.0;1984.2776520771092
248;0.0;0.0;19.102084233614836;-80.0;{6.177519327085568,9.804912150603673,0.0};'xxx248';130.0;1.9640884517503452
249;17.915487465669624;0.7897715987188524;19.102084233614836;-70.0;{8.750137726637586,0.3289722938061068,0.0};'xxx249';130.0;0.9515112883879606
250;53.14106439480149;20.724828251785283;19.102084233614836;-60.0;{58.67700183589063,73.36831495147977,0.0};'xxx250';130.0;0.5998469300579049
251;65.62354042913863;47.15530535098904;19.102084233614836;-50.0;{20.596104228086553,83.82528701055053,0.0};'xxx251';130.0;0.4127302333044803
252;73.10621026024859;74.73802698190339;19.102084233614836;-40.0;{31.414027346977115,93.94336496271768,0.0};'xxx252';130.0;0.2905984833556311
253;78.46602465493328;101.45809561833164;19.102084233614836;-30.0;{84.43821707810281,85.76759507117502,0.0};'xxx253';130.0;0.19994897668596837
254;82.75855654772283;126.03410375195348;19.102084233614836;-20.0;{62.53755318466313,45.43033102517645,0.0};'xxx254';130.0;0.12605082177900026
255;86.4990048958794;147.50133230437694;19.102084233614836;-10.0;{52.74053939834029,70.09167445881955,0.0};'xxx255';130.0;0.06106587497442457
256;90.0;165.10699730984177;19.102084233614836;0.0;{61.163235655000584,37.57921090292565,0.0};'xxx256';130.0;-0.0
257;93.5009951041206;178.2866120885191;19.102084233614836;10.0;{65.92313207239138,24.385180662298367,0.0};'xxx257';130.0;-0.06106587497442457
258;97.24144345227718;186.66926817209992;19.102084233614836;20.0;{66.40084898662101,35.294485598936646,0.0};'xxx258';130.0;-0.12605082177900026
259;101.53397534506674;190.1007758864498;19.102084233614836;30.0;{71.82939634603208,36.97392638337451,0.0};'xxx259';130.0;-0.19994897668596837
260;106.89378973975143;188.69486011340703;19.102084233614836;40.0;{64.30302486407682,24.780127552354656,0.0};'xxx260';130.0;-0.2905984833556311
261;114.37645957086136;182.9637706361174;19.102084233614836;50.0;{45.08088558098091,26.09821711581255,0.0};'xxx261';130.0;-0.4127302333044803
262;126.85893560519852;174.25845419524913;19.102084233614836;60.0;{85.50193098552225,88.33418730099925,0.0};'xxx262';130.0;-0.5998469300579049
263;162.08451253433037;167.3835166679894;19.102084233614836;70.0;{79.32895743670765,36.434660639043116,0.0};'xxx263';130.0;-0.9515112883879606
264;180.0;174.59199755165002;19.102084233614836;80.0;{14.455240972929506,29.11947934587682,0.0};'xxx264';130.0;-1.9640884517503452
265;180.0;177.2853578360259;19.102084233614836;90.0;{66.81339568173856,80.98788110399411,0.0};'xxx265';130.0;-1984.2776520771092
266;0.0;0.0;16.02855183514355;-90.0;{56.05643591724101,68.92865235062159,0.0};'xxx266';140.0;1646.0204100456465
267;0.0;0.0;16.02855183514355;-80.0;{45.929679849617514,74.10633338577755,0.0};'xxx267';140.0;1.629272836556842
268;37.87907353348704;6.03408798477744;16.02855183514355;-70.0;{10.038273841544177,71.7110093321934,0.0};'xxx268';140.0;0.7893083911094461
269;60.15919770401919;30.718124176322206;16.02855183514355;-60.0;{51.08354032717634,22.52374863146317,0.0};'xxx269';140.0;0.4975918005955378
270;69.9785054934805;58.92483413265157;16.02855183514355;-50.0;{71.653506390393,75.13488199611163,0.0};'xxx270';140.0;0.34237264485185864
271;76.05085749041918;87.12027028550621;16.02855183514355;-40.0;{65.92186288075926,55.00460026293046,0.0};'xxx271';140.0;0.24106053617595796
272;80.45257420864299;113.65830614833304;16.02855183514355;-30.0;{85.89317750566275,99.35489991356246,0.0};'xxx272';140.0;0.16586393353184598
273;83.99800444538819;137.4083886634688;16.02855183514355;-20.0;{90.72625516174415,18.83376918365466,0.0};'xxx273';140.0;0.10456310140572905
274;87.09637917643163;157.49652759331636;16.02855183514355;-10.0;{51.738133686459186,3.474018456286443,0.0};'xxx274';140.0;0.05065605433795032
275;90.0;173.24169772665297;16.02855183514355;0.0;{5.576896027559986,57.08178930167552,0.0};'xxx275';140.0;-0.0
276;92.90362082356837;184.1446689792065;16.02855183514355;10.0;{5.700411991005727,5.014378035936651,0.0};'xxx276';140.0;-0.05065605433795032
277;96.00199555461181;189.894981143849;16.02855183514355;20.0;{14.268796519649063,66.07323154792195,0.0};'xxx277';140.0;-0.10456310140572905
278;99.54742579135703;190.38857117018424;16.02855183514355;30.0;{83.58127993944703,41.450223309336245,0.0};'xxx278';140.0;-0.16586393353184598
279;103.94914250958082;185.76279757352708;16.02855183514355;40.0;{53.50209645113225,49.34688603229961,0.0};'xxx279';140.0;-0.24106053617595796
280;110.0214945065195;176.48242041072282;16.02855183514355;50.0;{86.1210195590708,65.97831409433256,0.0};'xxx280';140.0;-0.34237264485185864
281;119.84080229598084;163.61884167239361;16.02855183514355;60.0;{55.73539884827889,37.78344392990266,0.0};'xxx281';140.0;-0.4975918005955378
282;142.12092646651297;150.23981564873884;16.02855183514355;70.0;{95.22224707437779,17.06007685734221,0.0};'xxx282';140.0;-0.7893083911094461
283;180.0;151.12911976840107;16.02855183514355;80.0;{91.93560671010259,11.281822049298018,0.0};'xxx283';140.0;-1.629272836556842
284;180.0;153.46052770636496;16.02855183514355;90.0;{74.26647735302471,85.59819602079948,0.0};'xxx284';140.0;-1646.0204100456465
285;0.0;0.0;12.467999999999998;-90.0;{49.14275699680811,43.53906622792072,0.0};'xxx285';150.0;1266.8599781522369
286;0.0;0.0;12.467999999999998;-80.0;{76.739101553137,6.326870919841799,0.0};'xxx286';150.0;1.253970204456453
287;52.591666363036154;15.535850561172657;12.467999999999998;-70.0;{89.4055154887884,9.565026427682465,0.0};'xxx287';150.0;0.6074913804310362
288;67.48212514968868;43.93449916418688;12.467999999999998;-60.0;{5.847018092844081,60.55024309537753,0.0};'xxx288';150.0;0.38297164104648856
289;74.72173177747514;73.51548219831592;12.467999999999998;-50.0;{56.125537700019144,3.610343934422655,0.0};'xxx289';150.0;0.26350718297892856
290;79.30783202354688;101.92480663460293;12.467999999999998;-40.0;{57.87944654431498,68.49722929936625,0.0};'xxx290';150.0;0.18553229579016683
291;82.66576745464724;127.83781841505997;12.467999999999998;-30.0;{50.007235478695065,80.85532044059104,0.0};'xxx291';150.0;0.1276572136821629
292;85.38401493954525;150.27337867883844;12.467999999999998;-20.0;{6.530617392700355,86.65683502793297,0.0};'xxx292';150.0;0.0804770144731793
293;87.76561773282633;168.45781383091384;12.467999999999998;-10.0;{80.74677244210322,10.178116122146985,0.0};'xxx293';150.0;0.03898744359438084
294;90.0;181.79573229643782;12.467999999999998;0.0;{25.284670151029953,87.37599293123974,0.0};'xxx294';150.0;-0.0
295;92.23438226717367;189.8692101551966;12.467999999999998;10.0;{50.249288160784076,37.63688106957732,0.0};'xxx295';150.0;-0.03898744359438084
296;94.61598506045475;192.44559688477997;12.467999999999998;20.0;{38.54267609806696,71.28764622446012,0.0};'xxx296';150.0;-0.0804770144731793
297;97.33423254535278;189.48947699264488;12.467999999999998;30.0;{58.44722175233176,11.894942246942964,0.0};'xxx297';150.0;-0.1276572136821629
298;100.69216797645313;181.18265113519575;12.467999999999998;40.0;{82.27799609239722,8.840379190598046,0.0};'xxx298';150.0;-0.18553229579016683
299;105.27826822252486;167.9713031231707;12.467999999999998;50.0;{77.98822194493984,8.129544870331518,0.0};'xxx299';150.0;-0.26350718297892856
300;112.51787485031133;150.71830419145348;12.467999999999998;60.0;{11.288666288129834,23.264592959695584,0.0};'xxx300';150.0;-0.38297164104648856
301;127.40833363696385;131.4030678103102;12.467999999999998;70.0;{61.78103422302,76.85172260695384,0.0};'xxx301';150.0;-0.6074913804310362
302;180.0;121.4300627065344;12.467999999999998;80.0;{77.4773303091237,44.67088320657052,0.0};'xxx302';150.0;-1.253970204456453
303;180.0;123.30331527715288;12.467999999999998;90.0;{47.85423436589484,15.706511706943127,0.0};'xxx303';150.0;-1266.8599781522369
304;0.0;0.0;8.528614293968879;-90.0;{50.62126421220081,17.385909510123042,0.0};'xxx304';160.0;859.2167131514967
305;31.73667944055795;2.2454983069052985;8.528614293968879;-80.0;{3.5351102905790466,94.3878127855929,0.0};'xxx305';160.0;0.8504745402364509
306;65.6684519059698;29.412166858652657;8.528614293968879;-70.0;{8.555174607819804,98.24693247684057,0.0};'xxx306';160.0;0.41201613135109744
307;74.9452980828284;60.434231100231024;8.528614293968879;-60.0;{66.17872624573812,88.20472172224876,0.0};'xxx307';160.0;0.2597411239797304
308;79.70494580594139;90.75731999415125;8.528614293968879;-50.0;{11.443898446858258,53.22297182311731,0.0};'xxx308';160.0;0.17871728490562327
309;82.77115258985124;118.81877768146207;8.528614293968879;-40.0;{50.3900384304062,31.077490513577487,0.0};'xxx309';160.0;0.12583272983711072
310;85.03309125428441;143.5537494579291;8.528614293968879;-30.0;{84.90529175325369,17.715011706827642,0.0};'xxx310';160.0;0.08658037465991017
311;86.87115202157781;164.12016618398818;8.528614293968879;-20.0;{28.35557934137123,70.00973598975865,0.0};'xxx311';160.0;0.05458156153985096
312;88.4847924909045;179.8498532131119;8.528614293968879;-10.0;{84.93125715219743,29.942116900148143,0.0};'xxx312';160.0;0.02644227753425627
313;90.0;190.24463052629358;8.528614293968879;0.0;{47.2678366008182,60.89085355226317,0.0};'xxx313';160.0;-0.0
314;91.5152075090955;194.98267170116517;8.528614293968879;10.0;{14.982602279352342,99.05184141338455,0.0};'xxx314';160.0;-0.02644227753425627
315;93.1288479784222;193.92600012791084;8.528614293968879;20.0;{47.248043314809905,29.561260015750214,0.0};'xxx315';160.0;-0.05458156153985096
316;94.9669087457156;187.12696367581484;8.528614293968879;30.0;{42.5694270409812,91.56485263846712,0.0};'xxx316';160.0;-0.08658037465991017
317;97.22884741014877;174.8354221084107;8.528614293968879;40.0;{68.38450404342706,3.4298471215877147,0.0};'xxx317';160.0;-0.12583272983711072
318;100.29505419405861;157.5153572350397;8.528614293968879;50.0;{29.552676457152106,1.7455364795411987,0.0};'xxx318';160.0;-0.17871728490562327
319;105.05470191717161;135.9052519746917;8.528614293968879;60.0;{13.61416962038441,43.649664197679996,0.0};'xxx319';160.0;-0.2597411239797304
320;114.33154809403021;111.30302258759438;8.528614293968879;70.0;{43.37398193285528,20.63606468675906,0.0};'xxx320';160.0;-0.41201613135109744
321;148.26332055944204;88.0679766777766;8.528614293968879;80.0;{71.64196575509814,69.63543392295917,0.0};'xxx321';160.0;-0.8504745402364509
322;180.0;87.1464271084555;8.528614293968879;90.0;{31.0446660184583,21.04457336243263,0.0};'xxx322';160.0;-859.2167131514967
323;0.0;0.0;4.3300909583025735;-90.0;{80.3150478385839,14.362067027598735,0.0};'xxx323';170.0;433.8353536276495
324;64.56916259175965;14.920987840003967;4.3300909583025735;-80.0;{56.08484023580035,24.55150911748558,0.0};'xxx324';170.0;0.4294212592321134
325;77.99277593792822;47.655850658502516;4.3300909583025735;-70.0;{0.37623553331270765,40.7169300732648,0.0};'xxx325';170.0;0.20803501760269275
326;82.46404200706625;80.04630835132387;4.3300909583025735;-60.0;{96.88483113077149,79.79928072354764,0.0};'xxx326';170.0;0.1311483827637335
327;84.82270891999465;110.29562217810383;4.3300909583025735;-50.0;{42.09326500036996,41.18610796782305,0.0};'xxx327';170.0;0.09023785886568726
328;86.35723548122647;137.32286220883566;4.3300909583025735;-40.0;{87.17932632798889,41.05281612560151,0.0};'xxx328';170.0;0.06353541081223127
329;87.494451901251;160.25204378416768;4.3300909583025735;-30.0;{81.55500952722697,67.46913245592218,0.0};'xxx329';170.0;0.04371612758791117
330;88.42076847966128;178.36290318427987;4.3300909583025735;-20.0;{79.56750802444115,4.958992823722996,0.0};'xxx330';170.0;0.02755929987131827
331;89.23500848350307;191.09383130428162;4.3300909583025735;-10.0;{80.63377329409498,47.39752428770504,0.0};'xxx331';170.0;0.013351224026728
332;90.0;198.0526987345709;4.3300909583025735;0.0;{49.62066244653512,72.40261347022076,0.0};'xxx332';170.0;-0.0
333;90.76499151649693;199.02649288530947;4.3300909583025735;10.0;{48.29366558237786,61.11097749411074,0.0};'xxx333';170.0;-0.013351224026728
334;91.57923152033874;193.9871964383165;4.3300909583025735;20.0;{80.69914511308409,14.903513043947248,0.0};'xxx334';170.0;-0.02755929987131827
335;92.505548098749;183.09323246696297;4.3300909583025735;30.0;{32.14068424672449,50.909948237914094,0.0};'xxx335';170.0;-0.04371612758791117
336;93.64276451877355;166.68692836046216;4.3300909583025735;40.0;{90.63696505013527,92.17143923007296,0.0};'xxx336';170.0;-0.06353541081223127
337;95.17729108000536;145.29035350747873;4.3300909583025735;50.0;{85.24259733499848,61.49056044697632,0.0};'xxx337';170.0;-0.09023785886568726
338;97.53595799293376;119.6084076551926;4.3300909583025735;60.0;{44.68981451331076,63.85564871102433,0.0};'xxx338';170.0;-0.1311483827637335
339;102.0072240620718;90.58324356890525;4.3300909583025735;70.0;{38.9898865140454,98.40426684632827,0.0};'xxx339';170.0;-0.20803501760269275
340;115.43083740824035;59.90934724566704;4.3300909583025735;80.0;{60.916576728490135,75.42199107764094,0.0};'xxx340';170.0;-0.4294212592321134
341;180.0;45.68237666980826;4.3300909583025735;90.0;{74.67403943655067,50.49094030588142,0.0};'xxx341';170.0;-433.8353536276495
342;89.9999999999825;0.03573276918093974;0.00000000000000305;-90.0;{54.58320191225601,19.804844414523714,0.0};'xxx342';180.0;0.00000000000030538
343;89.99999999999999;35.55163173754365;0.00000000000000305;-80.0;{98.00815707491412,19.282338414677767,0.0};'xxx343';180.0;0.0000000000000003
344;90.0;70.02304513473574;0.00000000000000305;-70.0;{92.37398136919452,99.19830595660358,0.0};'xxx344';180.0;0.00000000000000015
345;90.0;102.36684373887941;0.00000000000000305;-60.0;{9.29346161134278,73.62738561752208,0.0};'xxx345';180.0;0.00000000000000009
346;90.0;131.60027759613953;0.00000000000000305;-50.0;{73.31744192446897,97.76034891458235,0.0};'xxx346';180.0;0.00000000000000006
347;90.0;156.83510361159463;0.00000000000000305;-40.0;{85.77059657524923,67.30011429919497,0.0};'xxx347';180.0;0.00000000000000004
348;90.0;177.30457436620316;0.00000000000000305;-30.0;{28.87576249442262,50.15799610776695,0.0};'xxx348';180.0;0.00000000000000003
349;90.0;192.38673534913832;0.00000000000000305;-20.0;{51.90023911890103,64.22641842896456,0.0};'xxx349';180.0;0.00000000000000002
350;90.0;201.6233227308753;0.00000000000000305;-10.0;{60.163410921419825,42.80107437823069,0.0};'xxx350';180.0;0.00000000000000001
351;90.0;204.73368747775882;0.00000000000000305;0.0;{56.0259009015394,95.90673257872855,0.0};'xxx351';180.0;-0.0
352;90.0;201.6233227308753;0.00000000000000305;10.0;{31.391704988639958,23.14373679801959,0.0};'xxx352';180.0;-0.00000000000000001
353;90.0;192.38673534913832;0.00000000000000305;20.0;{66.95251851173511,36.83308815198193,0.0};'xxx353';180.0;-0.00000000000000002
354;90.0;177.30457436620316;0.00000000000000305;30.0;{24.210554521950456,71.78612052600148,0.0};'xxx354';180.0;-0.00000000000000003
355;90.0;156.83510361159463;0.00000000000000305;40.0;{56.321157872340066,37.06116088123853,0.0};'xxx355';180.0;-0.00000000000000004
356;90.00000000000001;131.6002775961396;0.00000000000000305;50.0;{18.75727711593531,35.97947753714232,0.0};'xxx356';180.0;-0.00000000000000006
357;90.00000000000001;102.36684373887944;0.00000000000000305;60.0;{0.6785569238400901,91.26496831101997,0.0};'xxx357';180.0;-0.00000000000000009
358;90.00000000000001;70.02304513473577;0.00000000000000305;70.0;{80.52917341022301,18.344990424165488,0.0};'xxx358';180.0;-0.00000000000000015
359;90.00000000000003;35.55163173754369;0.00000000000000305;80.0;{53.94241363360837,50.77291564984415,0.0};'xxx359';180.0;-0.0000000000000003
360;90.00000000001751;0.03573276918097295;0.00000000000000305;90.0;{36.24018824174195,55.881123733909845,0.0};'xxx360';180.0;-0.00000000000030538
361;180.0;48.41799569357818;-4.330090958302578;-90.0;{57.47227629481546,79.92903926541798,0.0};'xxx361';190.0;-433.83535362764997
362;115.4308374082404;63.496926569997555;-4.330090958302578;-80.0;{72.13603169154247,25.89092002937756,0.0};'xxx362';190.0;-0.42942125923211383
363;102.00722406207181;96.00768210311249;-4.330090958302578;-70.0;{94.7582314675857,11.251218328943335,0.0};'xxx363';190.0;-0.20803501760269297
364;97.53595799293376;126.7709735993725;-4.330090958302578;-60.0;{31.585052064701415,52.344874816273936,0.0};'xxx364';190.0;-0.13114838276373364
365;95.17729108000536;153.99084336811225;-4.330090958302578;-50.0;{73.15822087298626,38.45370830964381,0.0};'xxx365';190.0;-0.09023785886568736
366;93.64276451877355;176.66871927148566;-4.330090958302578;-40.0;{20.705936343065424,45.861041202850586,0.0};'xxx366';190.0;-0.06353541081223134
367;92.505548098749;194.05748972267563;-4.330090958302578;-30.0;{19.171295049662618,11.604747877325948,0.0};'xxx367';190.0;-0.04371612758791122
368;91.57923152033874;205.60382200883257;-4.330090958302578;-20.0;{70.99904486081152,8.595343810903245,0.0};'xxx368';190.0;-0.0275592998713183
369;90.76499151649693;210.9448889903678;-4.330090958302578;-10.0;{77.43378771354534,44.48901313800068,0.0};'xxx369';190.0;-0.01335122402672801
370;90.0;209.91278067127382;-4.330090958302578;0.0;{95.26479342437779,43.955593737803156,0.0};'xxx370';190.0;0.0
371;89.23500848350307;202.5371921438361;-4.330090958302578;10.0;{73.79245796313019,26.563685599803744,0.0};'xxx371';190.0;0.01335122402672801
372;88.42076847966126;189.04389192995117;-4.330090958302578;20.0;{15.466567099686435,76.9343421996143,0.0};'xxx372';190.0;0.0275592998713183
373;87.494451901251;169.8484915071624;-4.330090958302578;30.0;{45.13743178019074,64.08627433720065,0.0};'xxx373';190.0;0.04371612758791122
374;86.35723548122647;145.54623107977483;-4.330090958302578;40.0;{30.62428716972805,5.383645699863782,0.0};'xxx374';190.0;0.06353541081223134
375;84.82270891999464;116.90050625516994;-4.330090958302578;50.0;{30.01631522909596,40.74806131210824,0.0};'xxx375';190.0;0.09023785886568736
376;82.46404200706624;84.83975868975932;-4.330090958302578;60.0;{29.297732930684006,63.132645904736314,0.0};'xxx376';190.0;0.13114838276373364
377;77.9927759379282;50.50964814363851;-4.330090958302578;70.0;{26.018095610749214,80.7823253078954,0.0};'xxx377';190.0;0.20803501760269297
378;64.56916259175962;15.814508299405325;-4.330090958302578;80.0;{8.758696380658614,78.44306607365316,0.0};'xxx378';190.0;0.42942125923211383
379;0.0;0.0;-4.330090958302578;90.0;{11.774836709358215,25.576354424866675,0.0};'xxx379';190.0;433.83535362764997
380;180.0;97.74275123609324;-8.528614293968873;-90.0;{87.27371791019469,59.51221078612803,0.0};'xxx380';200.0;-859.2167131514963
381;148.263320559442;98.77635402733314;-8.528614293968873;-80.0;{80.39876345069861,79.94561746348022,0.0};'xxx381';200.0;-0.8504745402364504
382;114.3315480940302;124.83659984207146;-8.528614293968873;-70.0;{64.39424524216132,49.87054671575064,0.0};'xxx382';200.0;-0.4120161313510972
383;105.0547019171716;152.43026795474896;-8.528614293968873;-60.0;{3.920757522326479,41.959844589136864,0.0};'xxx383';200.0;-0.25974112397973026
384;100.29505419405861;176.66799304265498;-8.528614293968873;-50.0;{4.373174883895537,28.085301365633242,0.0};'xxx384';200.0;-0.1787172849056232
385;97.22884741014877;196.09404237688685;-8.528614293968873;-40.0;{37.90306616765622,41.41372287244904,0.0};'xxx385';200.0;-0.12583272983711066
386;94.9669087457156;209.88013928979535;-8.528614293968873;-30.0;{27.955345209948046,63.301960405387014,0.0};'xxx386';200.0;-0.08658037465991011
387;93.12884797842219;217.50588541195478;-8.528614293968873;-20.0;{93.94147611699267,11.844725231656838,0.0};'xxx387';200.0;-0.05458156153985092
388;91.5152075090955;218.69103998627043;-8.528614293968873;-10.0;{69.33827284145812,25.171179557676826,0.0};'xxx388';200.0;-0.02644227753425625
389;90.0;213.37689005186758;-8.528614293968873;0.0;{1.237800436972114,64.42413652864724,0.0};'xxx389';200.0;0.0
390;88.4847924909045;201.7181890954594;-8.528614293968873;10.0;{93.12156957275919,81.71243375817268,0.0};'xxx390';200.0;0.02644227753425625
391;86.87115202157781;184.07589511597314;-8.528614293968873;20.0;{29.361317045782187,59.16165666475379,0.0};'xxx391';200.0;0.05458156153985092
392;85.03309125428441;161.0087629273951;-8.528614293968873;30.0;{50.43565624008172,26.79430552502302,0.0};'xxx392';200.0;0.08658037465991011
393;82.77115258985124;133.26621198872988;-8.528614293968873;40.0;{41.47286468506807,94.2365560137682,0.0};'xxx393';200.0;0.12583272983711066
394;79.7049458059414;101.7927004626692;-8.528614293968873;50.0;{57.749673211794175,97.28171970953368,0.0};'xxx394';200.0;0.1787172849056232
395;74.94529808282842;67.78256105925107;-8.528614293968873;60.0;{30.44386538336632,88.13501221671079,0.0};'xxx395';200.0;0.25974112397973026
396;65.66845190596982;32.98845637127473;-8.528614293968873;70.0;{95.7375420098008,2.5961913627630673,0.0};'xxx396';200.0;0.4120161313510972
397;31.736679440558;2.518533343194505;-8.528614293968873;80.0;{32.38047722020142,77.64798690739568,0.0};'xxx397';200.0;0.8504745402364504
398;0.0;0.0;-8.528614293968873;90.0;{17.019774122093565,85.00452736591598,0.0};'xxx398';200.0;859.2167131514963
399;180.0;145.8928155628616;-12.468000000000004;-90.0;{60.48524244188541,12.844119149270416,0.0};'xxx399';210.0;-1266.8599781522375
400;180.0;143.67637806340258;-12.468000000000004;-80.0;{26.39496947683282,60.99593068058796,0.0};'xxx400';210.0;-1.2539702044564536
401;127.40833363696387;155.47646462994956;-12.468000000000004;-70.0;{10.330943206540566,9.756523314158471,0.0};'xxx401';210.0;-0.6074913804310366
402;112.51787485031133;178.33030446850702;-12.468000000000004;-60.0;{21.024452059737463,49.85828916945828,0.0};'xxx402';210.0;-0.38297164104648873
403;105.27826822252487;198.74409938872896;-12.468000000000004;-50.0;{86.4703671182925,55.424620453672915,0.0};'xxx403';210.0;-0.26350718297892867
404;100.69216797645313;214.37580202805194;-12.468000000000004;-40.0;{86.95175318706386,8.880293817792817,0.0};'xxx404';210.0;-0.18553229579016695
405;97.33423254535278;224.20446081155333;-12.468000000000004;-30.0;{24.14268832875972,25.261183230693618,0.0};'xxx405';210.0;-0.12765721368216296
406;94.61598506045475;227.70214984964272;-12.468000000000004;-20.0;{47.20989003087678,57.098769498747224,0.0};'xxx406';210.0;-0.08047701447317934
407;92.23438226717369;224.65376211478872;-12.468000000000004;-10.0;{91.91464948398718,26.660247077352437,0.0};'xxx407';210.0;-0.03898744359438086
408;90.0;215.10120131339235;-12.468000000000004;0.0;{61.9772594919743,32.46261764605798,0.0};'xxx408';210.0;0.0
409;87.76561773282633;199.31974017174102;-12.468000000000004;10.0;{33.8223753852135,34.360784295417524,0.0};'xxx409';210.0;0.03898744359438086
410;85.38401493954525;177.80386740065316;-12.468000000000004;20.0;{15.389492776470604,88.29817667310223,0.0};'xxx410';210.0;0.08047701447317934
411;82.66576745464724;151.2580519190852;-12.468000000000004;30.0;{80.11523379057265,1.4513167484014433,0.0};'xxx411';210.0;0.12765721368216296
412;79.30783202354687;120.59770641363896;-12.468000000000004;40.0;{69.43859658214852,6.260878705908734,0.0};'xxx412';210.0;0.18553229579016695
413;74.72173177747514;86.98371703360891;-12.468000000000004;50.0;{30.89906992683017,49.83490946901963,0.0};'xxx413';210.0;0.26350718297892867
414;67.48212514968867;51.98341803705808;-12.468000000000004;60.0;{43.18472744789877,79.32105910765524,0.0};'xxx414';210.0;0.38297164104648873
415;52.591666363036126;18.382060331781815;-12.468000000000004;70.0;{88.28078331641896,47.1843588087864,0.0};'xxx415';210.0;0.6074913804310366
416;0.0;0.0;-12.468000000000004;80.0;{38.60400527011416,9.470903967782062,0.0};'xxx416';210.0;1.2539702044564536
417;0.0;0.0;-12.468000000000004;90.0;{39.45459066529756,22.579999669463348,0.0};'xxx417';210.0;1266.8599781522375
418;180.0;190.66750238511096;-16.028551835143542;-90.0;{51.62394422262375,99.76885750601171,0.0};'xxx418';220.0;-1646.0204100456456
419;180.0;187.7708374562443;-16.028551835143542;-80.0;{91.17869654383065,6.233219734583296,0.0};'xxx419';220.0;-1.6292728365568412
420;142.12092646651294;186.6659188306468;-16.028551835143542;-70.0;{21.459885460880436,61.667584183772625,0.0};'xxx420';220.0;-0.7893083911094456
421;119.84080229598081;203.28873066638286;-16.028551835143542;-60.0;{92.66631567416924,27.07981007934913,0.0};'xxx421';220.0;-0.49759180059553754
422;110.0214945065195;219.27112344470325;-16.028551835143542;-50.0;{93.23927988103347,59.629317281180974,0.0};'xxx422';220.0;-0.3423726448518584
423;103.94914250958082;230.8015564574807;-16.028551835143542;-40.0;{33.32935634022044,30.061444445746808,0.0};'xxx423';220.0;-0.24106053617595782
424;99.54742579135703;236.54886302194936;-16.028551835143542;-30.0;{94.77813330912947,18.789656107690035,0.0};'xxx424';220.0;-0.1658639335318459
425;96.00199555461181;235.93560058287048;-16.028551835143542;-20.0;{3.8727529884230005,21.79669461878945,0.0};'xxx425';220.0;-0.10456310140572898
426;92.90362082356837;228.7911076324423;-16.028551835143542;-10.0;{38.75312395430183,56.75659265974691,0.0};'xxx426';220.0;-0.05065605433795029
427;90.0;215.24467762616243;-16.028551835143542;0.0;{77.48896186904507,82.40288750377378,0.0};'xxx427';220.0;0.0
428;87.09637917643163;195.6820427986828;-16.028551835143542;10.0;{99.31339896495524,12.949056362133648,0.0};'xxx428';220.0;0.05065605433795029
429;83.9980044453882;170.72347309633005;-16.028551835143542;20.0;{80.9214137116266,81.6768877528088,0.0};'xxx429';220.0;0.10456310140572898
